name,team,position,gw1_opponent_team,gw2_opponent_team,gw3_opponent_team,gw4_opponent_team,gw5_opponent_team,gw6_opponent_team,gw7_opponent_team,gw8_opponent_team,gw9_opponent_team,gw10_opponent_team,gw11_opponent_team,gw12_opponent_team,gw13_opponent_team,gw14_opponent_team,gw15_opponent_team,gw16_opponent_team,gw17_opponent_team,gw18_opponent_team,gw19_opponent_team,gw20_opponent_team,gw21_opponent_team,gw22_opponent_team,gw23_opponent_team,gw24_opponent_team,gw25_opponent_team,gw26_opponent_team,gw27_opponent_team,gw28_opponent_team,gw29_opponent_team,gw30_opponent_team,gw31_opponent_team,gw32_opponent_team,gw33_opponent_team,gw34_opponent_team,gw35_opponent_team,gw36_opponent_team,gw37_opponent_team,gw38_opponent_team
Danny Ward,11.0,GK,18.0,9.0,2.0,7.0,8.0,1.0,3.0,17.0,16.0,10.0,14.0,6.0,4.0,19.0,5.0,15.0,20.0,12.0,13.0,2.0,7.0,9.0,18.0,8.0,1.0,4.0,19.0,6.0,14.0,13.0,15.0,5.0,12.0,20.0,17.0,16.0,10.0,3.0
Danny Welbeck,5.0,FWD,8.0,14.0,1.0,10.0,16.0,6.0,18.0,15.0,20.0,12.0,13.0,3.0,17.0,9.0,11.0,7.0,19.0,4.0,2.0,1.0,10.0,14.0,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0,4.0,19.0,15.0,20.0,12.0,18.0
Dante Cassanova,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0,16.0,12.0,19.0,7.0,2.0,5.0
Dara O'Shea,,,,,9.0,5.0,17.0,2.0,19.0,8.0,4.0,11.0,18.0,14.0,16.0,7.0,3.0,20.0,15.0,1.0,6.0,9.0,5.0,13.0,12.0,17.0,2.0,18.0,14.0,7.0,16.0,3.0,20.0,6.0,1.0,15.0,8.0,4.0,11.0,19.0
Darwin NÃºÃ±ez Ribeiro,12.0,FWD,10.0,4.0,14.0,16.0,3.0,20.0,7.0,6.0,1.0,5.0,2.0,17.0,13.0,15.0,,9.0,18.0,11.0,19.0,14.0,16.0,4.0,10.0,3.0,20.0,13.0,15.0,17.0,,8.0,9.0,19.0,11.0,18.0,6.0,1.0,5.0,7.0
David Brooks,3.0,MID,16.0,15.0,8.0,6.0,12.0,17.0,11.0,1.0,2.0,13.0,4.0,5.0,20.0,18.0,10.0,19.0,14.0,7.0,9.0,8.0,6.0,15.0,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0,7.0,14.0,1.0,2.0,13.0,11.0
David Datro Fofana,6.0,FWD,13.0,20.0,7.0,3.0,19.0,5.0,16.0,12.0,15.0,14.0,1.0,11.0,2.0,17.0,18.0,4.0,8.0,9.0,10.0,7.0,3.0,20.0,13.0,19.0,5.0,2.0,17.0,11.0,1.0,18.0,4.0,10.0,9.0,8.0,12.0,15.0,14.0,16.0
David Moyes,,,,,,,,,,,,,,,,,,,,,,,,,5.0,11.0,7.0,14.0,4.0,20.0,19.0,12.0,1.0,16.0,13.0,6.0,10.0,9.0,17.0,15.0
David Ozoh,7.0,MID,4.0,19.0,6.0,11.0,14.0,8.0,12.0,16.0,18.0,20.0,9.0,2.0,15.0,10.0,13.0,5.0,1.0,3.0,17.0,6.0,11.0,19.0,4.0,14.0,8.0,9.0,2.0,10.0,,17.0,5.0,13.0,3.0,,16.0,18.0,20.0,12.0
David Raya Martin,1.0,GK,20.0,2.0,5.0,18.0,13.0,11.0,17.0,3.0,12.0,15.0,6.0,16.0,19.0,14.0,9.0,8.0,7.0,10.0,4.0,5.0,18.0,2.0,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0,10.0,,3.0,12.0,15.0,17.0
Dean Henderson,7.0,GK,4.0,19.0,6.0,11.0,14.0,8.0,12.0,16.0,18.0,20.0,9.0,2.0,15.0,10.0,13.0,5.0,1.0,3.0,17.0,6.0,11.0,19.0,4.0,14.0,8.0,9.0,2.0,10.0,,17.0,5.0,13.0,3.0,,16.0,18.0,20.0,12.0
Dean Huijsen,3.0,DEF,16.0,15.0,8.0,6.0,12.0,17.0,11.0,1.0,2.0,13.0,4.0,5.0,20.0,18.0,10.0,19.0,14.0,7.0,9.0,8.0,6.0,15.0,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0,7.0,14.0,1.0,2.0,13.0,11.0
Declan Rice,1.0,MID,20.0,2.0,5.0,18.0,13.0,11.0,17.0,3.0,12.0,15.0,6.0,16.0,19.0,14.0,9.0,8.0,7.0,10.0,4.0,5.0,18.0,2.0,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0,10.0,,3.0,12.0,15.0,17.0
Deivid Washington de Souza EugÃªnio,6.0,FWD,13.0,20.0,7.0,3.0,19.0,5.0,16.0,12.0,15.0,14.0,1.0,11.0,2.0,17.0,18.0,4.0,8.0,9.0,10.0,7.0,3.0,20.0,13.0,19.0,5.0,2.0,17.0,11.0,1.0,18.0,4.0,10.0,9.0,8.0,12.0,15.0,14.0,16.0
Dejan Kulusevski,18.0,MID,11.0,8.0,15.0,1.0,4.0,14.0,5.0,19.0,7.0,2.0,10.0,13.0,9.0,3.0,6.0,17.0,12.0,16.0,20.0,15.0,1.0,8.0,11.0,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0,16.0,12.0,19.0,7.0,2.0,5.0
Deniz Undav,5.0,FWD,8.0,14.0,1.0,10.0,16.0,6.0,18.0,15.0,20.0,12.0,13.0,3.0,17.0,9.0,11.0,7.0,19.0,4.0,2.0,1.0,10.0,14.0,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0,4.0,19.0,15.0,20.0,12.0,18.0
Dermot Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,11.0,16.0,13.0,15.0,20.0,3.0,4.0,19.0,6.0,2.0
Destiny Udogie,18.0,DEF,11.0,8.0,15.0,1.0,4.0,14.0,5.0,19.0,7.0,2.0,10.0,13.0,9.0,3.0,6.0,17.0,12.0,16.0,20.0,15.0,1.0,8.0,11.0,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0,16.0,12.0,19.0,7.0,2.0,5.0
Diego Carlos Santos Silva,2.0,DEF,19.0,1.0,11.0,8.0,20.0,10.0,14.0,9.0,3.0,18.0,12.0,7.0,6.0,4.0,17.0,16.0,13.0,15.0,5.0,11.0,8.0,1.0,19.0,20.0,10.0,6.0,7.0,4.0,,5.0,16.0,17.0,15.0,,9.0,3.0,18.0,14.0
Diego GÃ³mez,,,,,,,,,,,,,,,,,,,,,,,10.0,14.0,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0,4.0,19.0,15.0,20.0,12.0,18.0
Diogo Dalot Teixeira,14.0,DEF,9.0,5.0,12.0,17.0,7.0,18.0,2.0,4.0,19.0,6.0,11.0,10.0,8.0,1.0,16.0,13.0,3.0,20.0,15.0,12.0,17.0,5.0,9.0,7.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0,20.0,3.0,4.0,19.0,6.0,2.0
Diogo Teixeira da Silva,12.0,MID,10.0,4.0,14.0,16.0,3.0,20.0,7.0,6.0,1.0,5.0,2.0,17.0,13.0,15.0,,9.0,18.0,11.0,19.0,14.0,16.0,4.0,10.0,3.0,20.0,13.0,15.0,17.0,,8.0,9.0,19.0,11.0,18.0,6.0,1.0,5.0,7.0
Divin Mubama,,,,,,,,,,,,,,,,,,14.0,2.0,8.0,11.0,19.0,4.0,10.0,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0,8.0,,20.0,17.0,3.0,9.0
Djed Spence,18.0,DEF,11.0,8.0,15.0,1.0,4.0,14.0,5.0,19.0,7.0,2.0,10.0,13.0,9.0,3.0,6.0,17.0,12.0,16.0,20.0,15.0,1.0,8.0,11.0,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0,16.0,12.0,19.0,7.0,2.0,5.0
Dominic Calvert-Lewin,8.0,FWD,5.0,18.0,3.0,2.0,11.0,7.0,15.0,10.0,9.0,17.0,19.0,4.0,14.0,20.0,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0,14.0,4.0,20.0,19.0,12.0,1.0,16.0,13.0,6.0,10.0,9.0,17.0,15.0
Dominic Sadi,,,,,,,,,,,,,,,,,,,,,,,6.0,15.0,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0,7.0,14.0,1.0,2.0,13.0,11.0
Dominic Solanke-Mitchell,18.0,FWD,11.0,8.0,15.0,1.0,4.0,14.0,5.0,19.0,7.0,2.0,10.0,13.0,9.0,3.0,6.0,17.0,12.0,16.0,20.0,15.0,1.0,8.0,11.0,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0,16.0,12.0,19.0,7.0,2.0,5.0
Dominik Szoboszlai,12.0,MID,10.0,4.0,14.0,16.0,3.0,20.0,7.0,6.0,1.0,5.0,2.0,17.0,13.0,15.0,,9.0,18.0,11.0,19.0,14.0,16.0,4.0,10.0,3.0,20.0,13.0,15.0,17.0,,8.0,9.0,19.0,11.0,18.0,6.0,1.0,5.0,7.0
Donyell Malen,,,,,,,,,,,,,,,,,,,,,,,,1.0,19.0,20.0,10.0,6.0,7.0,4.0,,5.0,16.0,17.0,15.0,,9.0,3.0,18.0,14.0
Dwight McNeil,8.0,MID,5.0,18.0,3.0,2.0,11.0,7.0,15.0,10.0,9.0,17.0,19.0,4.0,14.0,20.0,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0,14.0,4.0,20.0,19.0,12.0,1.0,16.0,13.0,6.0,10.0,9.0,17.0,15.0
Eberechi Eze,7.0,MID,4.0,19.0,6.0,11.0,14.0,8.0,12.0,16.0,18.0,20.0,9.0,2.0,15.0,10.0,13.0,5.0,1.0,3.0,17.0,6.0,11.0,19.0,4.0,14.0,8.0,9.0,2.0,10.0,,17.0,5.0,13.0,3.0,,16.0,18.0,20.0,12.0
Eddie Howe,,,,,,,,,,,,,,,,,,,,,,,,,17.0,9.0,13.0,16.0,12.0,19.0,,4.0,11.0,14.0,2.0,10.0,5.0,6.0,1.0,8.0
Eddie Nketiah,1.0,FWD,20.0,2.0,6.0,11.0,14.0,8.0,12.0,16.0,18.0,20.0,9.0,2.0,15.0,10.0,13.0,5.0,1.0,3.0,17.0,6.0,11.0,19.0,4.0,14.0,8.0,9.0,2.0,10.0,,17.0,5.0,13.0,3.0,,16.0,18.0,20.0,12.0
Ederson Santana de Moraes,13.0,GK,6.0,10.0,19.0,4.0,1.0,15.0,9.0,20.0,17.0,3.0,5.0,18.0,12.0,16.0,7.0,14.0,2.0,8.0,11.0,19.0,4.0,10.0,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0,8.0,,20.0,17.0,3.0,9.0
Edson Ãlvarez VelÃ¡zquez,19.0,MID,2.0,7.0,13.0,9.0,6.0,4.0,10.0,18.0,14.0,16.0,8.0,15.0,1.0,11.0,20.0,3.0,5.0,17.0,12.0,13.0,9.0,7.0,2.0,6.0,4.0,1.0,11.0,15.0,8.0,20.0,3.0,12.0,17.0,5.0,18.0,14.0,16.0,10.0
Eiran Cashin,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0,4.0,19.0,15.0,20.0,12.0,18.0
Elkan Baggott,10.0,DEF,12.0,13.0,9.0,5.0,17.0,2.0,19.0,8.0,4.0,11.0,18.0,14.0,16.0,7.0,3.0,20.0,15.0,1.0,6.0,9.0,5.0,13.0,12.0,17.0,2.0,18.0,14.0,7.0,16.0,3.0,20.0,6.0,1.0,15.0,8.0,4.0,11.0,19.0
Elliot Anderson,16.0,MID,3.0,17.0,20.0,12.0,5.0,9.0,6.0,7.0,11.0,19.0,15.0,1.0,10.0,13.0,14.0,2.0,4.0,18.0,8.0,20.0,12.0,17.0,3.0,5.0,9.0,15.0,1.0,13.0,10.0,14.0,2.0,8.0,18.0,4.0,7.0,11.0,19.0,6.0
Elyh Harrison,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0,20.0,3.0,4.0,19.0,6.0,2.0
Emerson Leite de Souza Junior,18.0,DEF,11.0,8.0,15.0,1.0,4.0,14.0,5.0,19.0,7.0,2.0,10.0,13.0,9.0,3.0,6.0,17.0,12.0,16.0,20.0,15.0,1.0,8.0,11.0,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0,16.0,12.0,19.0,7.0,2.0,5.0
Emerson Palmieri dos Santos,19.0,DEF,2.0,7.0,13.0,9.0,6.0,4.0,10.0,18.0,14.0,16.0,8.0,15.0,1.0,11.0,20.0,3.0,5.0,17.0,12.0,13.0,9.0,7.0,2.0,6.0,4.0,1.0,11.0,15.0,8.0,20.0,3.0,12.0,17.0,5.0,18.0,14.0,16.0,10.0
Emil Krafth,15.0,DEF,17.0,3.0,18.0,20.0,9.0,13.0,8.0,5.0,6.0,1.0,16.0,19.0,7.0,12.0,4.0,11.0,10.0,2.0,14.0,18.0,20.0,3.0,17.0,9.0,13.0,16.0,12.0,19.0,,4.0,11.0,14.0,2.0,10.0,5.0,6.0,1.0,8.0
Emile Smith Rowe,9.0,MID,14.0,11.0,10.0,19.0,15.0,16.0,13.0,2.0,8.0,4.0,7.0,20.0,18.0,5.0,1.0,12.0,17.0,6.0,3.0,10.0,19.0,11.0,14.0,15.0,16.0,7.0,20.0,5.0,18.0,1.0,12.0,3.0,6.0,17.0,2.0,8.0,4.0,13.0
Emiliano BuendÃ­a Stati,2.0,MID,19.0,1.0,11.0,8.0,20.0,10.0,14.0,9.0,3.0,18.0,12.0,7.0,6.0,4.0,17.0,16.0,13.0,15.0,5.0,11.0,8.0,1.0,19.0,20.0,10.0,6.0,7.0,4.0,,5.0,16.0,17.0,15.0,,9.0,3.0,18.0,14.0
Emiliano MartÃ­nez Romero,2.0,GK,19.0,1.0,11.0,8.0,20.0,10.0,14.0,9.0,3.0,18.0,12.0,7.0,6.0,4.0,17.0,16.0,13.0,15.0,5.0,11.0,8.0,1.0,19.0,20.0,10.0,6.0,7.0,4.0,,5.0,16.0,17.0,15.0,,9.0,3.0,18.0,14.0
Emmanuel Agbadou,,,,,,,,,,,,,,,,,,,,,,,15.0,6.0,1.0,2.0,12.0,3.0,9.0,8.0,17.0,19.0,10.0,18.0,14.0,11.0,13.0,5.0,7.0,4.0
Emmanuel Dennis,16.0,FWD,3.0,17.0,20.0,12.0,5.0,9.0,6.0,7.0,11.0,19.0,15.0,1.0,10.0,13.0,14.0,2.0,4.0,18.0,8.0,20.0,12.0,17.0,3.0,5.0,9.0,15.0,1.0,13.0,10.0,14.0,2.0,8.0,18.0,4.0,7.0,11.0,19.0,6.0
Endo Wataru,12.0,MID,10.0,4.0,14.0,16.0,3.0,20.0,7.0,6.0,1.0,5.0,2.0,17.0,13.0,15.0,,9.0,18.0,11.0,19.0,14.0,16.0,4.0,10.0,3.0,20.0,13.0,15.0,17.0,,8.0,9.0,19.0,11.0,18.0,6.0,1.0,5.0,7.0
Enes Ãnal,3.0,FWD,16.0,15.0,8.0,6.0,12.0,17.0,11.0,1.0,2.0,13.0,4.0,5.0,20.0,18.0,10.0,19.0,14.0,7.0,9.0,8.0,6.0,15.0,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0,7.0,14.0,1.0,2.0,13.0,11.0
Enso GonzÃ¡lez,20.0,MID,1.0,6.0,16.0,15.0,2.0,12.0,4.0,13.0,5.0,7.0,17.0,9.0,3.0,8.0,19.0,10.0,11.0,14.0,18.0,16.0,15.0,6.0,1.0,2.0,12.0,3.0,9.0,8.0,17.0,19.0,10.0,18.0,14.0,11.0,13.0,5.0,7.0,4.0
Enzo Barrenechea,2.0,MID,19.0,1.0,11.0,8.0,20.0,10.0,14.0,9.0,3.0,18.0,12.0,7.0,6.0,4.0,17.0,16.0,13.0,15.0,5.0,11.0,8.0,1.0,19.0,20.0,10.0,6.0,7.0,4.0,,5.0,16.0,17.0,15.0,,9.0,3.0,18.0,14.0
Enzo FernÃ¡ndez,6.0,MID,13.0,20.0,7.0,3.0,19.0,5.0,16.0,12.0,15.0,14.0,1.0,11.0,2.0,17.0,18.0,4.0,8.0,9.0,10.0,7.0,3.0,20.0,13.0,19.0,5.0,2.0,17.0,11.0,1.0,18.0,4.0,10.0,9.0,8.0,12.0,15.0,14.0,16.0
Enzo Maresca,,,,,,,,,,,,,,,,,,,,,,,,,13.0,19.0,5.0,2.0,17.0,11.0,1.0,18.0,4.0,10.0,9.0,8.0,12.0,15.0,14.0,16.0
Eric da Silva Moreira,16.0,MID,3.0,17.0,20.0,12.0,5.0,9.0,6.0,7.0,11.0,19.0,15.0,1.0,10.0,13.0,14.0,2.0,4.0,18.0,8.0,20.0,12.0,17.0,3.0,5.0,9.0,15.0,1.0,13.0,10.0,14.0,2.0,8.0,18.0,4.0,7.0,11.0,19.0,6.0
Erling Haaland,13.0,FWD,6.0,10.0,19.0,4.0,1.0,15.0,9.0,20.0,17.0,3.0,5.0,18.0,12.0,16.0,7.0,14.0,2.0,8.0,11.0,19.0,4.0,10.0,6.0,1.0,15.0,12.0,18.0,16.0,5.0,11.0,14.0,7.0,8.0,,20.0,17.0,3.0,9.0
Ethan Brierley,4.0,MID,7.0,12.0,17.0,13.0,18.0,19.0,20.0,14.0,10.0,9.0,3.0,8.0,11.0,2.0,15.0,6.0,16.0,5.0,1.0,17.0,13.0,12.0,7.0,18.0,19.0,11.0,8.0,2.0,3.0,15.0,6.0,1.0,5.0,16.0,14.0,10.0,9.0,20.0
Ethan Nwaneri,1.0,MID,20.0,2.0,5.0,18.0,13.0,11.0,17.0,3.0,12.0,15.0,6.0,16.0,19.0,14.0,9.0,8.0,7.0,10.0,4.0,5.0,18.0,2.0,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0,10.0,,3.0,12.0,15.0,17.0
Ethan Pinnock,4.0,DEF,7.0,12.0,17.0,13.0,18.0,19.0,20.0,14.0,10.0,9.0,3.0,8.0,11.0,2.0,15.0,6.0,16.0,5.0,1.0,17.0,13.0,12.0,7.0,18.0,19.0,11.0,8.0,2.0,3.0,15.0,6.0,1.0,5.0,16.0,14.0,10.0,9.0,20.0
Ethan Wheatley,,,,,12.0,17.0,7.0,18.0,2.0,4.0,19.0,6.0,11.0,10.0,8.0,1.0,16.0,13.0,3.0,20.0,15.0,12.0,17.0,5.0,9.0,7.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0,20.0,3.0,4.0,19.0,6.0,2.0
Evan Ferguson,5.0,FWD,8.0,14.0,1.0,10.0,16.0,6.0,18.0,15.0,20.0,12.0,13.0,3.0,17.0,9.0,11.0,7.0,19.0,4.0,2.0,1.0,10.0,14.0,8.0,16.0,4.0,1.0,11.0,15.0,8.0,20.0,3.0,12.0,17.0,5.0,18.0,14.0,16.0,10.0
Ezra Mayers,,,,,,,,,,,,,,,1.0,11.0,20.0,3.0,5.0,17.0,12.0,13.0,9.0,7.0,2.0,6.0,4.0,1.0,11.0,15.0,8.0,20.0,3.0,12.0,17.0,5.0,18.0,14.0,16.0,10.0
Ezri Konsa Ngoyo,2.0,DEF,19.0,1.0,11.0,8.0,20.0,10.0,14.0,9.0,3.0,18.0,12.0,7.0,6.0,4.0,17.0,16.0,13.0,15.0,5.0,11.0,8.0,1.0,19.0,20.0,10.0,6.0,7.0,4.0,,5.0,16.0,17.0,15.0,,9.0,3.0,18.0,14.0
Fabian HÃ¼rzeler,,,,,,,,,,,,,,,,,,,,,,,,,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0,4.0,19.0,15.0,20.0,12.0,18.0
Fabian SchÃ¤r,15.0,DEF,17.0,3.0,18.0,20.0,9.0,13.0,8.0,5.0,6.0,1.0,16.0,19.0,7.0,12.0,4.0,11.0,10.0,2.0,14.0,18.0,20.0,3.0,17.0,9.0,13.0,16.0,12.0,19.0,,4.0,11.0,14.0,2.0,10.0,5.0,6.0,1.0,8.0
Facundo Buonanotte,11.0,MID,18.0,9.0,2.0,7.0,8.0,1.0,3.0,17.0,16.0,10.0,14.0,6.0,4.0,19.0,5.0,15.0,20.0,12.0,13.0,2.0,7.0,9.0,18.0,8.0,1.0,4.0,19.0,6.0,14.0,13.0,15.0,5.0,12.0,20.0,17.0,16.0,10.0,3.0
Facundo Pellistri Rebollo,14.0,MID,9.0,5.0,12.0,17.0,7.0,18.0,2.0,4.0,19.0,6.0,11.0,10.0,8.0,1.0,16.0,13.0,3.0,20.0,15.0,12.0,17.0,5.0,9.0,7.0,18.0,8.0,10.0,1.0,11.0,16.0,13.0,15.0,20.0,3.0,4.0,19.0,6.0,2.0
Federico Chiesa,,,,,14.0,16.0,3.0,20.0,7.0,6.0,1.0,5.0,2.0,17.0,13.0,15.0,,9.0,18.0,11.0,19.0,14.0,16.0,4.0,10.0,3.0,20.0,13.0,15.0,17.0,,8.0,9.0,19.0,11.0,18.0,6.0,1.0,5.0,7.0
Felipe Rodrigues da Silva,,,,,,12.0,5.0,9.0,6.0,7.0,11.0,19.0,15.0,1.0,10.0,13.0,14.0,2.0,4.0,18.0,8.0,20.0,12.0,17.0,3.0,5.0,9.0,15.0,1.0,13.0,10.0,14.0,2.0,8.0,18.0,4.0,7.0,11.0,19.0,6.0
Ferdi Kadioglu,,,,,1.0,10.0,16.0,6.0,18.0,15.0,20.0,12.0,13.0,3.0,17.0,9.0,11.0,7.0,19.0,4.0,2.0,1.0,10.0,14.0,8.0,16.0,6.0,17.0,3.0,9.0,13.0,2.0,7.0,11.0,4.0,19.0,15.0,20.0,12.0,18.0
Filip JÃ¸rgensen,6.0,GK,13.0,20.0,7.0,3.0,19.0,5.0,16.0,12.0,15.0,14.0,1.0,11.0,2.0,17.0,18.0,4.0,8.0,9.0,10.0,7.0,3.0,20.0,13.0,19.0,5.0,2.0,17.0,11.0,1.0,18.0,4.0,10.0,9.0,8.0,12.0,15.0,14.0,16.0
Filip Marschall,2.0,GK,19.0,1.0,11.0,8.0,20.0,10.0,14.0,9.0,3.0,18.0,12.0,7.0,6.0,4.0,17.0,16.0,13.0,15.0,5.0,11.0,8.0,1.0,19.0,20.0,10.0,6.0,7.0,4.0,,5.0,16.0,17.0,15.0,,9.0,3.0,18.0,14.0
Flynn Downes,17.0,MID,15.0,16.0,4.0,14.0,10.0,3.0,1.0,11.0,13.0,8.0,20.0,12.0,5.0,6.0,2.0,18.0,9.0,19.0,7.0,4.0,14.0,16.0,15.0,10.0,3.0,5.0,6.0,12.0,20.0,7.0,18.0,2.0,19.0,9.0,11.0,13.0,8.0,1.0
Francisco Evanilson de Lima Barbosa,,,,15.0,8.0,6.0,12.0,17.0,11.0,1.0,2.0,13.0,4.0,5.0,20.0,18.0,10.0,19.0,14.0,7.0,9.0,8.0,6.0,15.0,16.0,12.0,17.0,20.0,5.0,18.0,4.0,10.0,19.0,9.0,7.0,14.0,1.0,2.0,13.0,11.0
Francisco Jorge TomÃ¡s Oliveira,20.0,MID,1.0,6.0,16.0,15.0,2.0,12.0,4.0,13.0,5.0,7.0,17.0,9.0,3.0,8.0,19.0,10.0,11.0,14.0,18.0,16.0,15.0,6.0,1.0,2.0,12.0,3.0,9.0,8.0,17.0,19.0,10.0,18.0,14.0,11.0,13.0,5.0,7.0,4.0
Franco Umeh-Chibueze,,,,,6.0,11.0,14.0,8.0,12.0,16.0,18.0,20.0,9.0,2.0,15.0,10.0,13.0,5.0,1.0,3.0,17.0,6.0,11.0,19.0,4.0,14.0,8.0,9.0,2.0,10.0,,17.0,5.0,13.0,3.0,,16.0,18.0,20.0,12.0
Frank Onyeka,4.0,MID,7.0,12.0,17.0,13.0,18.0,19.0,20.0,14.0,10.0,9.0,3.0,8.0,11.0,2.0,15.0,6.0,16.0,5.0,1.0,17.0,13.0,12.0,7.0,18.0,19.0,11.0,8.0,2.0,3.0,15.0,6.0,1.0,5.0,16.0,14.0,10.0,9.0,20.0
Fraser Forster,18.0,GK,11.0,8.0,15.0,1.0,4.0,14.0,5.0,19.0,7.0,2.0,10.0,13.0,9.0,3.0,6.0,17.0,12.0,16.0,20.0,15.0,1.0,8.0,11.0,4.0,14.0,10.0,13.0,3.0,9.0,6.0,17.0,20.0,16.0,12.0,19.0,7.0,2.0,5.0
Freddie Ladapo,10.0,FWD,12.0,13.0,9.0,5.0,17.0,2.0,19.0,8.0,4.0,11.0,18.0,14.0,16.0,7.0,3.0,20.0,15.0,1.0,6.0,9.0,5.0,13.0,12.0,17.0,2.0,18.0,14.0,7.0,16.0,3.0,20.0,6.0,1.0,15.0,8.0,4.0,11.0,19.0
Freddie Simmonds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,19.0,15.0,20.0,12.0,18.0
FÃ¡bio Ferreira Vieira,1.0,MID,20.0,2.0,5.0,18.0,13.0,11.0,17.0,3.0,12.0,15.0,6.0,16.0,19.0,14.0,9.0,8.0,7.0,10.0,4.0,5.0,18.0,2.0,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0,10.0,,3.0,12.0,15.0,17.0
FÃ¡bio Freitas Gouveia Carvalho,4.0,MID,7.0,12.0,17.0,13.0,18.0,19.0,20.0,14.0,10.0,9.0,3.0,8.0,11.0,2.0,15.0,6.0,16.0,5.0,1.0,17.0,13.0,12.0,7.0,18.0,19.0,11.0,8.0,2.0,3.0,15.0,6.0,1.0,5.0,16.0,14.0,10.0,9.0,20.0
FÃ¡bio Silva,20.0,FWD,1.0,6.0,16.0,15.0,2.0,12.0,4.0,13.0,5.0,7.0,17.0,9.0,3.0,8.0,19.0,10.0,11.0,14.0,18.0,16.0,15.0,6.0,1.0,2.0,12.0,3.0,9.0,8.0,17.0,19.0,10.0,18.0,14.0,11.0,13.0,5.0,7.0,4.0
Gabriel Fernando de Jesus,1.0,FWD,20.0,2.0,5.0,18.0,13.0,11.0,17.0,3.0,12.0,15.0,6.0,16.0,19.0,14.0,9.0,8.0,7.0,10.0,4.0,5.0,18.0,2.0,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0,10.0,,3.0,12.0,15.0,17.0
Gabriel Martinelli Silva,1.0,MID,20.0,2.0,5.0,18.0,13.0,11.0,17.0,3.0,12.0,15.0,6.0,16.0,19.0,14.0,9.0,8.0,7.0,10.0,4.0,5.0,18.0,2.0,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0,10.0,,3.0,12.0,15.0,17.0
Gabriel dos Santos MagalhÃ£es,1.0,DEF,20.0,2.0,5.0,18.0,13.0,11.0,17.0,3.0,12.0,15.0,6.0,16.0,19.0,14.0,9.0,8.0,7.0,10.0,4.0,5.0,18.0,2.0,20.0,13.0,11.0,19.0,16.0,14.0,6.0,9.0,8.0,4.0,10.0,,3.0,12.0,15.0,17.0
Garang Kuol,15.0,MID,17.0,3.0,18.0,20.0,9.0,13.0,8.0,5.0,6.0,1.0,16.0,19.0,7.0,12.0,4.0,11.0,10.0,2.0,14.0,18.0,20.0,3.0,17.0,9.0,13.0,16.0,12.0,19.0,,4.0,11.0,14.0,2.0,10.0,5.0,6.0,1.0,8.0
Gavin Bazunu,17.0,GK,15.0,16.0,4.0,14.0,10.0,3.0,1.0,11.0,13.0,8.0,20.0,12.0,5.0,6.0,2.0,18.0,9.0,19.0,7.0,4.0,14.0,16.0,15.0,10.0,3.0,5.0,6.0,12.0,20.0,7.0,18.0,2.0,19.0,9.0,11.0,13.0,8.0,1.0
