name,team,position,gw1_opponent_team,gw2_opponent_team,gw3_opponent_team,gw4_opponent_team,gw5_opponent_team,gw6_opponent_team,gw7_opponent_team,gw8_opponent_team,gw9_opponent_team,gw10_opponent_team,gw11_opponent_team,gw12_opponent_team,gw13_opponent_team,gw14_opponent_team,gw15_opponent_team,gw16_opponent_team,gw17_opponent_team,gw18_opponent_team,gw19_opponent_team,gw20_opponent_team,gw21_opponent_team,gw22_opponent_team,gw23_opponent_team,gw24_opponent_team,gw25_opponent_team,gw26_opponent_team,gw27_opponent_team,gw28_opponent_team,gw29_opponent_team,gw30_opponent_team,gw31_opponent_team,gw32_opponent_team,gw33_opponent_team,gw34_opponent_team,gw35_opponent_team,gw36_opponent_team,gw37_opponent_team,gw38_opponent_team
Harry Arter,16.0,MID,15.0,19.0,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0,1.0,4.0,7.0,14.0,6.0,17.0,10.0,3.0,11.0,9.0,13.0,19.0,8.0,18.0,15.0,20.0,2.0,14.0,12.0,5.0,4.0,17.0,6.0,1.0,7
Harry Kane,18.0,FWD,17.0,6.0,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0,14.0,15.0,3.0,12.0,11.0,4.0,2.0,7.0,1.0,9.0,13.0,10.0,19.0,6.0,20.0,16.0,17.0,8.0,5.0,3.0,15.0,14.0,12.0,7.0,2.0,4.0,11
Harry Maguire,14.0,DEF,5.0,4.0,12.0,17.0,10.0,1.0,,,13.0,8.0,15.0,18.0,6.0,19.0,2.0,9.0,16.0,20.0,3.0,13.0,1.0,7.0,11.0,10.0,,12.0,17.0,,15.0,8.0,16.0,,18.0,2.0,19.0,20.0,3.0,9
Harry Souttar,,,,,,,,,,,,,,,,,,,,,,,,2.0,18.0,14.0,1.0,17.0,6.0,4.0,7.0,3.0,13.0,20.0,11.0,8.0,9.0,12.0,15.0,19
Harry Toffolo,16.0,DEF,15.0,19.0,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0,1.0,4.0,7.0,14.0,6.0,17.0,10.0,3.0,11.0,9.0,13.0,19.0,8.0,18.0,15.0,20.0,2.0,14.0,12.0,5.0,4.0,17.0,6.0,1.0,7
Harry Wilson,9.0,MID,12.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,,3.0,19.0,8.0,11.0,2.0,13.0,10.0,17.0,7.0,14
Harry Winks,18.0,MID,17.0,6.0,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0,14.0,15.0,3.0,12.0,11.0,4.0,2.0,7.0,1.0,9.0,13.0,10.0,19.0,6.0,20.0,16.0,17.0,8.0,5.0,3.0,15.0,14.0,12.0,7.0,2.0,4.0,11
Harvey Barnes,11.0,MID,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0,11.0,20.0,13.0,8.0,19.0,15.0,12.0,9.0,16.0,5.0,2.0,18.0,14.0,1.0,17.0,6.0,4.0,7.0,3.0,13.0,20.0,11.0,8.0,9.0,12.0,15.0,19
Harvey Davies,,,,,14.0,3.0,15.0,8.0,,,5.0,1.0,13.0,19.0,16.0,11.0,18.0,17.0,2.0,10.0,4.0,5.0,6.0,20.0,8.0,15.0,7.0,14.0,3.0,,13.0,1.0,11.0,16.0,19.0,18.0,4.0,10.0,2.0,17
Harvey Elliott,12.0,MID,9.0,7.0,14.0,3.0,15.0,8.0,,,5.0,1.0,13.0,19.0,16.0,11.0,18.0,17.0,2.0,10.0,4.0,5.0,6.0,20.0,8.0,15.0,7.0,14.0,3.0,,13.0,1.0,11.0,16.0,19.0,18.0,4.0,10.0,2.0,17
Harvey Griffiths,,,,,,,,,,,,,,,,,5.0,1.0,8.0,14.0,2.0,19.0,13.0,12.0,17.0,3.0,9.0,18.0,15.0,11.0,16.0,6.0,4.0,10.0,7.0,5.0,2.0,14.0,8.0,1
Harvey Vale,,,,,,,17.0,19.0,,,7.0,20.0,2.0,4.0,14.0,5.0,1.0,15.0,3.0,16.0,13.0,7.0,12.0,9.0,19.0,17.0,18.0,11.0,10.0,8.0,2.0,20.0,5.0,,4.0,1.0,3.0,16.0,13.0,15
Harvey White,18.0,MID,17.0,6.0,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0,14.0,15.0,3.0,12.0,11.0,4.0,2.0,7.0,1.0,9.0,13.0,10.0,19.0,6.0,20.0,16.0,17.0,8.0,5.0,3.0,15.0,14.0,12.0,7.0,2.0,4.0,11
Haydon Roberts,5.0,DEF,14.0,15.0,19.0,11.0,9.0,10.0,,,12.0,18.0,4.0,16.0,13.0,6.0,20.0,2.0,17.0,1.0,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0,,4.0,18.0,6.0,,16.0,20.0,8.0,1.0,17.0,2
Hugo Bueno LÃ³pez,20.0,DEF,11.0,9.0,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0,7.0,10.0,4.0,5.0,1.0,8.0,14.0,2.0,19.0,13.0,12.0,17.0,3.0,9.0,18.0,15.0,11.0,16.0,6.0,4.0,10.0,7.0,5.0,2.0,14.0,8.0,1
Hugo Lloris,18.0,GK,17.0,6.0,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0,14.0,15.0,3.0,12.0,11.0,4.0,2.0,7.0,1.0,9.0,13.0,10.0,19.0,6.0,20.0,16.0,17.0,8.0,5.0,3.0,15.0,14.0,12.0,7.0,2.0,4.0,11
Hwang Hee-chan,20.0,MID,11.0,9.0,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0,7.0,10.0,4.0,5.0,1.0,8.0,14.0,2.0,19.0,13.0,12.0,17.0,3.0,9.0,18.0,15.0,11.0,16.0,6.0,4.0,10.0,7.0,5.0,2.0,14.0,8.0,1
Ibrahima Diallo,17.0,MID,18.0,11.0,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0,3.0,1.0,7.0,15.0,12.0,5.0,9.0,16.0,8.0,2.0,4.0,20.0,6.0,11.0,10.0,14.0,18.0,19.0,13.0,7.0,1.0,3.0,15.0,16.0,9.0,5.0,12
Ibrahima KonatÃ©,12.0,DEF,9.0,7.0,14.0,3.0,15.0,8.0,,,5.0,1.0,13.0,19.0,16.0,11.0,18.0,17.0,2.0,10.0,4.0,5.0,6.0,20.0,8.0,15.0,7.0,14.0,3.0,,13.0,1.0,11.0,16.0,19.0,18.0,4.0,10.0,2.0,17
Idrissa Gueye,,,,,,,,12.0,,19.0,17.0,14.0,18.0,15.0,7.0,9.0,10.0,3.0,20.0,13.0,5.0,17.0,19.0,1.0,12.0,11.0,2.0,16.0,4.0,6.0,18.0,14.0,9.0,7.0,15.0,10.0,5.0,13.0,20.0,3
Ilkay GÃ¼ndogan,13.0,MID,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,,12.0,17.0,10.0,,1.0,9.0,11.0,8.0,6.0,4
Illan Meslier,10.0,GK,20.0,17.0,6.0,5.0,8.0,4.0,,,2.0,7.0,1.0,10.0,9.0,12.0,3.0,18.0,13.0,15.0,19.0,2.0,4.0,16.0,14.0,8.0,17.0,6.0,5.0,20.0,1.0,7.0,12.0,9.0,10.0,3.0,13.0,15.0,19.0,18
Illia Zabarnyi,,,,,,,,,,,,,,,,,,,,,,,,5.0,15.0,20.0,13.0,1.0,12.0,2.0,9.0,10.0,18.0,19.0,17.0,11.0,6.0,7.0,14.0,8
Imari Samuels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,2
Isaac Price,,,,,,,,,,,,,,,,,,,,13.0,5.0,17.0,19.0,1.0,12.0,11.0,2.0,16.0,4.0,6.0,18.0,14.0,9.0,7.0,15.0,10.0,5.0,13.0,20.0,3
IshÃ© Samuels-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.0,15.0,10.0,5.0,13.0,20.0,3
Issa Diop,19.0,DEF,13.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,,3.0,19.0,8.0,11.0,2.0,13.0,10.0,17.0,7.0,14
Ivan Neves Abreu Cavaleiro,9.0,MID,12.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,,3.0,19.0,8.0,11.0,2.0,13.0,10.0,17.0,7.0,14
Ivan PeriÅ¡iÄ,18.0,DEF,17.0,6.0,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0,14.0,15.0,3.0,12.0,11.0,4.0,2.0,7.0,1.0,9.0,13.0,10.0,19.0,6.0,20.0,16.0,17.0,8.0,5.0,3.0,15.0,14.0,12.0,7.0,2.0,4.0,11
Ivan Toney,4.0,FWD,10.0,14.0,9.0,8.0,7.0,11.0,,1.0,3.0,15.0,5.0,6.0,2.0,20.0,16.0,13.0,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0,5.0,15.0,20.0,2.0,6.0,16.0,12.0,19.0,18.0,13
Jack Butland,7.0,GK,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,13.0,1.0,7.0,11.0,10.0,,12.0,17.0,,15.0,8.0,16.0,,18.0,2.0,19.0,20.0,3.0,9
Jack Colback,16.0,MID,15.0,19.0,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0,1.0,4.0,7.0,14.0,6.0,17.0,10.0,3.0,11.0,9.0,13.0,19.0,8.0,18.0,15.0,20.0,2.0,14.0,12.0,5.0,4.0,17.0,6.0,1.0,7
Jack Grealish,13.0,MID,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,,12.0,17.0,10.0,,1.0,9.0,11.0,8.0,6.0,4
Jack Harrison,10.0,MID,20.0,17.0,6.0,5.0,8.0,4.0,,,2.0,7.0,1.0,10.0,9.0,12.0,3.0,18.0,13.0,15.0,19.0,2.0,4.0,16.0,14.0,8.0,17.0,6.0,5.0,20.0,1.0,7.0,12.0,9.0,10.0,3.0,13.0,15.0,19.0,18
Jack Hinshelwood,,,,,,,,,,,,,,,,,,,,1.0,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0,,4.0,18.0,6.0,,16.0,20.0,8.0,1.0,17.0,2
Jack Stacey,3.0,DEF,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0,18.0,11.0,8.0,6.0,7.0,14.0,4.0,16.0,5.0,15.0,20.0,13.0,1.0,12.0,2.0,9.0,10.0,18.0,19.0,17.0,11.0,6.0,7.0,14.0,8
Jack Stephens,17.0,DEF,18.0,11.0,10.0,14.0,6.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0,18.0,11.0,8.0,6.0,7.0,14.0,4.0,16.0,5.0,15.0,20.0,13.0,1.0,12.0,2.0,9.0,10.0,18.0,19.0,17.0,11.0,6.0,7.0,14.0,8
Jack Wells-Morrison,,,,,,,,,,,,,,,,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0,10.0,11.0,17.0,8.0,20.0,19.0,18.0,3.0,9.0,16
Jackson Smith,20.0,GK,11.0,9.0,18.0,15.0,3.0,17.0,,13.0,19.0,6.0,16.0,7.0,10.0,4.0,5.0,1.0,8.0,14.0,2.0,19.0,13.0,12.0,17.0,3.0,9.0,18.0,15.0,11.0,16.0,6.0,4.0,10.0,7.0,5.0,2.0,14.0,8.0,1
Jacob Murphy,15.0,MID,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0,2.0,17.0,6.0,10.0,11.0,1.0,9.0,7.0,19.0,3.0,12.0,,13.0,20.0,16.0,14.0,4.0,2.0,18.0,8.0,17.0,1.0,11.0,10.0,6
Jacob Ramsey,2.0,MID,3.0,8.0,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0,15.0,14.0,5.0,12.0,18.0,20.0,11.0,17.0,10.0,13.0,1.0,8.0,7.0,19.0,3.0,6.0,16.0,15.0,4.0,9.0,14.0,20.0,18.0,12.0,5
Jaden Philogene-Bidace,2.0,MID,3.0,8.0,7.0,19.0,1.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0,15.0,14.0,5.0,12.0,18.0,20.0,11.0,17.0,10.0,13.0,1.0,8.0,7.0,19.0,3.0,6.0,16.0,15.0,4.0,9.0,14.0,20.0,18.0,12.0,5
Jadon Sancho,14.0,MID,5.0,4.0,12.0,17.0,10.0,1.0,,,13.0,8.0,15.0,18.0,6.0,19.0,2.0,9.0,16.0,20.0,3.0,13.0,1.0,7.0,11.0,10.0,,12.0,17.0,,15.0,8.0,16.0,,18.0,2.0,19.0,20.0,3.0,9
Jaidon Anthony,3.0,MID,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0,18.0,11.0,8.0,6.0,7.0,14.0,4.0,16.0,5.0,15.0,20.0,13.0,1.0,12.0,2.0,9.0,10.0,18.0,19.0,17.0,11.0,6.0,7.0,14.0,8
Jairo Riedewald,7.0,MID,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0,10.0,11.0,17.0,8.0,20.0,19.0,18.0,3.0,9.0,16
Jakub Kiwior,,,,,,,,,,,,,,,,,,,,,,,,8.0,4.0,2.0,10.0,3.0,9.0,7.0,11.0,12.0,19.0,17.0,13.0,6.0,15.0,5.0,16.0,20
Jakub Moder,5.0,MID,14.0,15.0,19.0,11.0,9.0,10.0,,,12.0,18.0,4.0,16.0,13.0,6.0,20.0,2.0,17.0,1.0,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0,,4.0,18.0,6.0,,16.0,20.0,8.0,1.0,17.0,2
Jamaal Lascelles,15.0,DEF,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0,2.0,17.0,6.0,10.0,11.0,1.0,9.0,7.0,19.0,3.0,12.0,,13.0,20.0,16.0,14.0,4.0,2.0,18.0,8.0,17.0,1.0,11.0,10.0,6
Jamal Lewis,15.0,DEF,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0,2.0,17.0,6.0,10.0,11.0,1.0,9.0,7.0,19.0,3.0,12.0,,13.0,20.0,16.0,14.0,4.0,2.0,18.0,8.0,17.0,1.0,11.0,10.0,6
Jamal Lowe,3.0,MID,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0,18.0,11.0,8.0,6.0,7.0,14.0,4.0,16.0,5.0,15.0,20.0,13.0,1.0,12.0,2.0,9.0,10.0,18.0,19.0,17.0,11.0,6.0,7.0,14.0,8
James Bree,,,,,,,,,,,,,,,,,,,,,,,,4.0,20.0,6.0,11.0,10.0,14.0,18.0,19.0,13.0,7.0,1.0,3.0,15.0,16.0,9.0,5.0,12
James Furlong,,,,,,,,,,,,,,,,6.0,20.0,2.0,17.0,1.0,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0,,4.0,18.0,6.0,,16.0,20.0,8.0,1.0,17.0,2
James Garner,14.0,MID,5.0,4.0,12.0,17.0,10.0,12.0,,19.0,17.0,14.0,18.0,15.0,7.0,9.0,10.0,3.0,20.0,13.0,5.0,17.0,19.0,1.0,12.0,11.0,2.0,16.0,4.0,6.0,18.0,14.0,9.0,7.0,15.0,10.0,5.0,13.0,20.0,3
James Hill,3.0,DEF,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0,18.0,11.0,8.0,6.0,7.0,14.0,4.0,16.0,5.0,15.0,20.0,13.0,1.0,12.0,2.0,9.0,10.0,18.0,19.0,17.0,11.0,6.0,7.0,14.0,8
James Justin,11.0,DEF,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0,11.0,20.0,13.0,8.0,19.0,15.0,12.0,9.0,16.0,5.0,2.0,18.0,14.0,1.0,17.0,6.0,4.0,7.0,3.0,13.0,20.0,11.0,8.0,9.0,12.0,15.0,19
James Maddison,11.0,MID,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0,11.0,20.0,13.0,8.0,19.0,15.0,12.0,9.0,16.0,5.0,2.0,18.0,14.0,1.0,17.0,6.0,4.0,7.0,3.0,13.0,20.0,11.0,8.0,9.0,12.0,15.0,19
James McArthur,7.0,MID,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0,10.0,11.0,17.0,8.0,20.0,19.0,18.0,3.0,9.0,16
James McAtee,13.0,MID,19.0,3.0,15.0,7.0,16.0,2.0,,20.0,14.0,17.0,12.0,,5.0,10.0,9.0,4.0,11.0,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,,12.0,17.0,10.0,,1.0,9.0,11.0,8.0,6.0,4
James Milner,12.0,MID,9.0,7.0,14.0,3.0,15.0,8.0,,,5.0,1.0,13.0,19.0,16.0,11.0,18.0,17.0,2.0,10.0,4.0,5.0,6.0,20.0,8.0,15.0,7.0,14.0,3.0,,13.0,1.0,11.0,16.0,19.0,18.0,4.0,10.0,2.0,17
James Tarkowski,8.0,DEF,6.0,2.0,16.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0,15.0,7.0,9.0,10.0,3.0,20.0,13.0,5.0,17.0,19.0,1.0,12.0,11.0,2.0,16.0,4.0,6.0,18.0,14.0,9.0,7.0,15.0,10.0,5.0,13.0,20.0,3
James Tomkins,7.0,DEF,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0,10.0,11.0,17.0,8.0,20.0,19.0,18.0,3.0,9.0,16
James Ward-Prowse,17.0,MID,18.0,11.0,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0,3.0,1.0,7.0,15.0,12.0,5.0,9.0,16.0,8.0,2.0,4.0,20.0,6.0,11.0,10.0,14.0,18.0,19.0,13.0,7.0,1.0,3.0,15.0,16.0,9.0,5.0,12
James Wright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,16.0,15.0,4.0,9.0,14.0,20.0,18.0,12.0,5
Jamie Shackleton,10.0,MID,20.0,17.0,6.0,5.0,8.0,4.0,,,2.0,7.0,1.0,10.0,9.0,12.0,3.0,18.0,13.0,15.0,19.0,2.0,4.0,16.0,14.0,8.0,17.0,6.0,5.0,20.0,1.0,7.0,12.0,9.0,10.0,3.0,13.0,15.0,19.0,18
Jamie Vardy,11.0,FWD,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0,11.0,20.0,13.0,8.0,19.0,15.0,12.0,9.0,16.0,5.0,2.0,18.0,14.0,1.0,17.0,6.0,4.0,7.0,3.0,13.0,20.0,11.0,8.0,9.0,12.0,15.0,19
Jan Bednarek,17.0,DEF,18.0,11.0,10.0,14.0,6.0,13.0,,17.0,11.0,16.0,6.0,9.0,4.0,15.0,14.0,5.0,12.0,18.0,20.0,11.0,17.0,4.0,20.0,6.0,11.0,10.0,14.0,18.0,19.0,13.0,7.0,1.0,3.0,15.0,16.0,9.0,5.0,12
Jan Paul van Hecke,5.0,DEF,14.0,15.0,19.0,11.0,9.0,10.0,,,12.0,18.0,4.0,16.0,13.0,6.0,20.0,2.0,17.0,1.0,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0,,4.0,18.0,6.0,,16.0,20.0,8.0,1.0,17.0,2
Jannik Vestergaard,11.0,DEF,4.0,1.0,17.0,6.0,14.0,5.0,,18.0,16.0,3.0,7.0,11.0,20.0,13.0,8.0,19.0,15.0,12.0,9.0,16.0,5.0,2.0,18.0,14.0,1.0,17.0,6.0,4.0,7.0,3.0,13.0,20.0,11.0,8.0,9.0,12.0,15.0,19
Japhet Tanganga,18.0,DEF,17.0,6.0,20.0,16.0,19.0,9.0,,10.0,1.0,5.0,8.0,14.0,15.0,3.0,12.0,11.0,4.0,2.0,7.0,1.0,9.0,13.0,10.0,19.0,6.0,20.0,16.0,17.0,8.0,5.0,3.0,15.0,14.0,12.0,7.0,2.0,4.0,11
Jarrad Branthwaite,8.0,DEF,6.0,2.0,16.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0,15.0,7.0,9.0,10.0,3.0,20.0,13.0,5.0,17.0,19.0,1.0,12.0,11.0,2.0,16.0,4.0,6.0,18.0,14.0,9.0,7.0,15.0,10.0,5.0,13.0,20.0,3
Jarrod Bowen,19.0,MID,13.0,16.0,5.0,2.0,18.0,6.0,,8.0,20.0,9.0,17.0,12.0,3.0,14.0,7.0,10.0,1.0,4.0,11.0,20.0,8.0,15.0,6.0,18.0,16.0,5.0,2.0,,17.0,9.0,1.0,3.0,12.0,7.0,14.0,4.0,11.0,10
Jason Steele,5.0,GK,14.0,15.0,19.0,11.0,9.0,10.0,,,12.0,18.0,4.0,16.0,13.0,6.0,20.0,2.0,17.0,1.0,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0,,4.0,18.0,6.0,,16.0,20.0,8.0,1.0,17.0,2
Javier Manquillo GaitÃ¡n,15.0,DEF,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0,2.0,17.0,6.0,10.0,11.0,1.0,9.0,7.0,19.0,3.0,12.0,,13.0,20.0,16.0,14.0,4.0,2.0,18.0,8.0,17.0,1.0,11.0,10.0,6
Jay Stansfield,9.0,FWD,12.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,,3.0,19.0,8.0,11.0,2.0,13.0,10.0,17.0,7.0,14
Jean-Philippe Gbamin,8.0,MID,6.0,2.0,16.0,4.0,11.0,12.0,,19.0,17.0,14.0,18.0,15.0,7.0,9.0,10.0,3.0,20.0,13.0,5.0,17.0,19.0,1.0,12.0,11.0,2.0,16.0,4.0,6.0,18.0,14.0,9.0,7.0,15.0,10.0,5.0,13.0,20.0,3
Jean-Philippe Mateta,7.0,FWD,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0,10.0,11.0,17.0,8.0,20.0,19.0,18.0,3.0,9.0,16
Jeff Hendrick,15.0,MID,16.0,5.0,13.0,20.0,12.0,7.0,,3.0,9.0,4.0,14.0,8.0,18.0,2.0,17.0,6.0,10.0,11.0,1.0,9.0,7.0,19.0,3.0,12.0,,13.0,20.0,16.0,14.0,4.0,2.0,18.0,8.0,17.0,1.0,11.0,10.0,6
Jefferson Lerma SolÃ­s,3.0,MID,2.0,13.0,1.0,12.0,20.0,16.0,,15.0,4.0,10.0,9.0,17.0,19.0,18.0,11.0,8.0,6.0,7.0,14.0,4.0,16.0,5.0,15.0,20.0,13.0,1.0,12.0,2.0,9.0,10.0,18.0,19.0,17.0,11.0,6.0,7.0,14.0,8
Jeffrey Schlupp,7.0,MID,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0,10.0,11.0,17.0,8.0,20.0,19.0,18.0,3.0,9.0,16
Jeremiah Chilokoa-Mullen,,,,,,,,,,,,,,,,,,,,,,,,,14.0,8.0,17.0,6.0,5.0,20.0,1.0,7.0,12.0,9.0,10.0,3.0,13.0,15.0,19.0,18
Jeremy Sarmiento Morante,5.0,MID,14.0,15.0,19.0,11.0,9.0,10.0,,,12.0,18.0,4.0,16.0,13.0,6.0,20.0,2.0,17.0,1.0,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0,,4.0,18.0,6.0,,16.0,20.0,8.0,1.0,17.0,2
Jesse Lingard,16.0,MID,15.0,19.0,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0,1.0,4.0,7.0,14.0,6.0,17.0,10.0,3.0,11.0,9.0,13.0,19.0,8.0,18.0,15.0,20.0,2.0,14.0,12.0,5.0,4.0,17.0,6.0,1.0,7
Jesurun Rak-Sakyi,7.0,MID,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0,10.0,11.0,17.0,8.0,20.0,19.0,18.0,3.0,9.0,16
Jhon DurÃ¡n,,,,,,,,,,,,,,,,,,,,,,,,10.0,13.0,1.0,8.0,7.0,19.0,3.0,6.0,16.0,15.0,4.0,9.0,14.0,20.0,18.0,12.0,5
Jimmy Morgan,,,,,,,,,,,,,,,,,,,5.0,9.0,16.0,8.0,2.0,4.0,20.0,6.0,11.0,10.0,14.0,18.0,19.0,13.0,7.0,1.0,3.0,15.0,16.0,9.0,5.0,12
Joachim Andersen,7.0,DEF,1.0,12.0,2.0,13.0,4.0,15.0,,,6.0,11.0,10.0,20.0,8.0,17.0,19.0,16.0,9.0,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0,10.0,11.0,17.0,8.0,20.0,19.0,18.0,3.0,9.0,16
Joe Ayodele-Aribo,17.0,MID,18.0,11.0,10.0,14.0,6.0,20.0,,2.0,8.0,13.0,19.0,3.0,1.0,7.0,15.0,12.0,5.0,9.0,16.0,8.0,2.0,4.0,20.0,6.0,11.0,10.0,14.0,18.0,19.0,13.0,7.0,1.0,3.0,15.0,16.0,9.0,5.0,12
Joe Bryan,9.0,DEF,12.0,20.0,4.0,1.0,5.0,18.0,,16.0,15.0,19.0,3.0,2.0,11.0,8.0,13.0,14.0,7.0,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,,3.0,19.0,8.0,11.0,2.0,13.0,10.0,17.0,7.0,14
Joe Gelhardt,10.0,FWD,20.0,17.0,6.0,5.0,8.0,4.0,,,2.0,7.0,1.0,10.0,9.0,12.0,3.0,18.0,13.0,15.0,19.0,2.0,4.0,16.0,14.0,8.0,17.0,6.0,5.0,20.0,1.0,7.0,12.0,9.0,10.0,3.0,13.0,15.0,19.0,18
Joe Lolley,16.0,MID,15.0,19.0,8.0,18.0,13.0,3.0,,9.0,10.0,2.0,20.0,5.0,12.0,1.0,4.0,7.0,14.0,6.0,17.0,10.0,3.0,11.0,9.0,13.0,19.0,8.0,18.0,15.0,20.0,2.0,14.0,12.0,5.0,4.0,17.0,6.0,1.0,7
