name,team,position,gw1_expected_goals_conceded,gw2_expected_goals_conceded,gw3_expected_goals_conceded,gw4_expected_goals_conceded,gw5_expected_goals_conceded,gw6_expected_goals_conceded,gw7_expected_goals_conceded,gw8_expected_goals_conceded,gw9_expected_goals_conceded,gw10_expected_goals_conceded,gw11_expected_goals_conceded,gw12_expected_goals_conceded,gw13_expected_goals_conceded,gw14_expected_goals_conceded,gw15_expected_goals_conceded,gw16_expected_goals_conceded,gw17_expected_goals_conceded,gw18_expected_goals_conceded,gw19_expected_goals_conceded,gw20_expected_goals_conceded,gw21_expected_goals_conceded,gw22_expected_goals_conceded,gw23_expected_goals_conceded,gw24_expected_goals_conceded,gw25_expected_goals_conceded,gw26_expected_goals_conceded,gw27_expected_goals_conceded,gw28_expected_goals_conceded,gw29_expected_goals_conceded,gw30_expected_goals_conceded,gw31_expected_goals_conceded,gw32_expected_goals_conceded,gw33_expected_goals_conceded,gw34_expected_goals_conceded,gw35_expected_goals_conceded,gw36_expected_goals_conceded,gw37_expected_goals_conceded,gw38_expected_goals_conceded
Conor Gallagher,7.0,MID,1.28,0.88,0.43,0.64,1.19,1.04,1.08,0.75,1.06,2.16,0.94,2.9,1.93,1.98,0.0,1.08,0.37,1.31,1.08,2.53,0.86,1.86,1.93,0.55,2.91,,1.83,0.8,,1.12,1.57,1.36,1.41,3.37,0.87,1.04,1.57,2.15
Craig Dawson,20.0,DEF,1.46,2.2,1.2,2.13,2.55,2.17,0.87,1.65,0.61,2.17,1.06,0.7,0.0,2.89,0.83,0.79,1.14,1.3,0.0,0.46,1.25,2.74,1.88,1.94,1.71,0.58,2.19,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristian Romero,18.0,DEF,0.0,1.99,0.67,1.35,0.58,2.08,1.34,0.82,1.03,0.64,7.77,0.0,0.0,0.0,2.07,1.69,1.5,1.07,0.0,0.0,0.84,1.66,2.62,1.21,1.51,,0.29,0.97,2.79,0.39,1.16,1.56,2.86,,1.08,3.22,0.75,0.7
Curtis Jones,11.0,MID,0.24,0.0,0.0,0.57,0.63,1.07,4.17,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.41,0.35,0.0,0.71,0.32,0.59,0.44,0.56,3.52,1.33,0.31,,0.0,0.0,,0.0,0.0,0.44,1.87,0.0,0.0,0.0,0.52,0.05
CÃ©dric Alves Soares,1.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.15,0.0,0.11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CÃ©sar Azpilicueta,7.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daiki Hashioka,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.28,0.88,0.0,1.72,0.82,0.22,4.26,0.74,0.82,0.0,0.0,1.06
Dan Burn,15.0,DEF,1.9,1.09,0.95,1.42,0.54,0.94,0.65,1.22,1.21,0.98,0.37,0.0,0.0,0.0,0.0,0.0,0.2,1.79,2.45,6.05,2.84,1.44,2.09,1.5,2.45,0.29,0.8,0.79,,1.42,1.42,1.27,0.73,0.88,1.48,1.08,1.32,1.22
Dan Potts,12.0,DEF,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dane Scarlett,18.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.02,0.0,,0.0,0.0,0.0,0.0
Dango Ouattara,3.0,MID,0.0,0.0,0.0,0.0,0.68,0.7,0.75,1.02,0.81,0.6,0.0,0.08,0.0,0.0,0.15,0.0,,0.71,0.28,0.33,0.0,0.0,0.02,0.0,0.74,0.16,0.04,0.3,,0.71,0.1,0.95,1.15,2.35,1.0,3.98,0.74,0.43
Daniel Bentley,20.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.83,0.0,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0
Daniel Castelo Podence,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Gore,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Jebbison,17.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94
Daniel MuÃ±oz,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.53,1.21,1.66,0.1,1.87,0.83,,0.92,1.22,1.91,2.87,1.27,1.14,0.35,1.57,1.08
Danilo dos Santos de Oliveira,16.0,MID,0.38,0.51,2.79,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,1.4,0.0,0.5,0.32,0.2,0.04,2.29,0.45,1.29,1.23,0.06,0.0,0.56,3.57,0.43,0.42,0.0,0.0,1.48,1.34,1.07,0.39,0.77,2.27,1.81,1.03
Danny Ings,19.0,FWD,0.94,0.0,0.36,0.27,0.0,0.35,0.0,0.0,0.31,0.07,0.37,0.0,1.15,0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.44,0.05,0.0,0.0,0.36,0.0,0.0,0.33,0.0,0.0,0.0,0.0,3.29,0.14,0.0,0.98,0.0,0.0
Danny Welbeck,5.0,FWD,0.41,0.91,2.18,0.0,0.73,0.52,1.15,0.32,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.33,1.05,0.68,0.99,2.89,0.18,1.25,0.21,0.05,0.0,0.25,,2.79,0.02,2.64,1.65,1.19,1.12,0.06,2.27,1.2
Dara Costelloe,6.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dara O'Shea,6.0,DEF,2.21,,2.51,2.27,0.0,0.0,0.0,1.26,3.24,1.08,1.32,2.03,1.03,0.36,0.83,2.72,1.34,1.38,1.69,3.15,0.85,1.75,1.28,2.86,2.42,2.39,1.1,1.82,1.07,4.11,0.84,1.12,0.0,2.43,2.71,3.58,2.5,1.45
Darko Churlinov,6.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darren Randolph,3.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darwin NÃºÃ±ez Ribeiro,11.0,FWD,0.24,0.28,0.4,0.57,0.23,1.09,0.0,2.3,0.03,0.13,0.81,1.57,1.07,1.22,0.41,1.4,0.63,0.09,0.6,0.32,1.39,0.56,1.42,1.33,0.39,,0.42,1.54,,0.24,0.59,0.32,1.3,0.31,0.04,0.43,0.52,0.05
David Brooks,3.0,MID,0.88,0.08,0.28,1.84,0.0,0.12,0.0,0.51,0.74,0.0,0.0,0.0,0.41,0.0,0.0,0.0,,0.04,0.0,0.53,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Datro Fofana,7.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.44,2.86,2.42,2.39,1.1,1.82,1.07,0.0,0.84,0.51,0.76,0.17,1.81,0.35,0.0,0.0
David Ozoh,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.59,0.0,0.0,0.88,0.53,0.0,0.0,0.02,0.0,0.0,0.0,,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Raya Martin,4.0,GK,0.0,0.0,0.0,0.0,0.3,1.5,0.69,0.55,1.36,0.03,1.09,0.3,0.0,0.71,0.5,0.51,0.69,0.95,1.48,1.34,0.33,0.4,0.41,0.21,0.26,0.16,0.23,0.0,,0.95,0.27,0.53,1.13,0.14,2.37,0.37,0.64,0.5
Davinson SÃ¡nchez,18.0,DEF,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Dean Henderson,14.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,1.14,2.74,1.4,3.31,0.78,1.53,1.21,0.0,0.0,0.0,0.0,,0.92,1.22,1.91,2.87,1.27,1.14,0.35,1.57,1.08
Declan Rice,1.0,MID,1.18,1.06,0.42,0.96,0.3,0.9,0.69,0.55,1.36,0.03,1.09,0.3,1.11,0.71,0.5,0.51,0.69,0.95,1.48,1.34,0.28,0.4,0.41,0.08,0.11,0.16,0.13,0.97,,0.95,0.17,0.53,1.13,0.14,2.37,0.37,0.64,0.5
Deivid Washington de Souza EugÃªnio,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Dejan Kulusevski,18.0,MID,2.02,1.73,0.67,1.23,0.58,2.08,1.34,0.8,1.03,0.47,1.61,2.15,1.77,2.64,2.07,1.69,1.5,1.95,3.7,0.0,0.0,1.66,1.19,0.96,1.51,,0.29,0.97,2.79,0.31,0.2,0.14,0.39,,1.08,2.55,0.75,0.7
Dele Alli,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Demarai Gray,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denis Franchi,6.0,GK,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deniz Undav,5.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dermot Mee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Destiny Udogie,18.0,DEF,2.02,1.64,0.54,1.35,0.58,2.08,1.34,0.8,0.17,0.0,6.86,0.0,1.77,2.64,2.07,1.69,1.5,0.0,3.7,1.6,0.84,1.66,2.62,1.21,0.0,,0.29,0.97,2.79,0.39,1.16,1.56,2.86,,0.0,0.0,0.0,0.0
Detlef Esapa Osong,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Devan Tanton,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Carlos Santos Silva,2.0,DEF,1.64,0.03,0.73,0.06,0.0,0.0,0.0,1.19,0.0,0.37,0.0,0.0,2.32,2.02,0.83,1.36,0.51,0.0,1.04,0.98,1.05,0.0,1.26,1.8,0.0,0.0,0.0,0.49,0.0,1.49,3.28,1.56,1.62,0.33,0.31,2.69,1.73,2.48
Diego Manuel Jadon da Silva Moreira,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diogo Dalot Teixeira,14.0,DEF,0.0,0.55,1.24,2.27,1.89,1.12,0.81,0.95,1.38,3.94,1.01,0.42,2.73,2.65,1.4,1.48,2.35,0.0,1.68,0.74,1.36,2.1,1.69,2.49,1.74,1.11,3.32,1.48,,2.6,3.04,3.59,1.75,0.77,2.06,1.47,1.71,1.55
Diogo Teixeira da Silva,11.0,MID,1.04,0.45,0.75,0.08,0.4,0.02,1.72,0.0,0.13,0.13,0.37,1.5,0.56,0.0,0.0,0.0,0.0,0.0,0.16,0.27,0.95,0.38,3.52,1.33,0.39,,0.0,0.0,,0.0,0.0,0.0,0.57,0.49,0.0,0.0,0.0,0.0
Dion Pereira,12.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Divin Mubama,19.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.8,0.02,0.0,0.0,1.16,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Divock Origi,,,,,,,0.37,0.55,0.83,0.03,0.0,0.0,0.0,0.09,0.06,0.0,2.02,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.11,1.66,1.09,0.42,0.34,1.0,0.77,0.19,0.02,0.06,0.0,0.0,0.0,0.0
Djed Spence,18.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Djordje Petrovic,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.37,1.31,1.08,2.53,,,,,,,,,,,,,,,,,,
Dominic Calvert-Lewin,9.0,FWD,0.0,2.12,0.0,0.0,0.47,0.54,0.89,0.58,0.76,0.63,0.53,2.04,2.0,0.0,1.33,0.58,0.7,1.34,0.4,1.95,0.42,1.48,0.98,0.84,0.62,0.69,0.94,0.35,,1.56,1.12,0.46,0.0,0.73,0.0,0.71,0.43,1.72
Dominic Dos Santos Martins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominic Sadi,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominic Solanke,3.0,FWD,1.07,3.08,2.06,3.29,1.71,1.87,3.47,2.71,1.54,0.88,1.39,0.51,0.81,0.68,0.71,1.16,,0.75,0.28,2.33,1.22,1.31,0.56,1.55,2.26,1.64,1.49,1.27,,0.65,0.1,1.4,1.18,2.35,1.0,3.98,1.44,0.43
Dominik Szoboszlai,11.0,MID,1.28,1.29,2.0,0.66,0.63,1.11,2.1,2.3,0.13,0.45,0.37,1.56,0.71,1.0,0.66,1.4,0.27,0.8,0.32,0.32,0.0,0.38,0.0,0.0,0.0,,0.19,1.54,,0.44,0.59,0.27,0.65,0.16,0.04,0.11,0.52,0.05
Donny van de Beek,14.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Douglas Luiz Soares de Paulo,2.0,MID,3.44,0.64,0.39,2.35,1.17,1.35,1.71,1.19,1.15,0.17,0.41,0.93,2.32,2.02,0.83,1.36,0.0,0.56,1.04,0.98,1.13,2.54,0.22,1.8,1.4,2.58,2.28,1.63,2.04,1.49,2.28,1.56,0.0,0.0,1.07,2.69,1.59,2.48
Dovydas Sasnauskas,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight McNeil,9.0,MID,0.0,0.0,0.0,0.48,1.02,1.04,0.89,0.72,0.52,0.66,0.53,2.24,1.22,0.71,1.58,0.93,0.77,1.34,2.6,1.95,0.68,1.71,0.98,1.31,0.62,1.25,1.28,2.56,,1.56,2.54,0.46,2.96,0.85,0.84,0.96,0.35,2.89
Eberechi Eze,8.0,MID,0.49,2.0,0.97,1.34,3.21,0.59,1.46,0.0,0.0,0.0,0.69,1.6,0.17,0.0,0.0,0.0,0.0,0.26,2.74,1.4,3.31,0.24,0.0,0.0,0.0,0.0,0.9,0.83,,0.92,1.22,1.44,2.31,1.27,0.0,0.35,1.5,1.08
Eddie Beach,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eddie Nketiah,1.0,FWD,0.3,0.47,0.25,0.9,0.11,1.5,0.34,0.55,0.06,0.03,1.09,0.03,0.51,0.13,0.0,0.09,0.61,0.0,0.87,1.34,0.05,0.31,0.0,0.13,0.15,0.07,0.0,0.0,,0.0,0.17,0.15,0.0,0.0,0.0,0.0,0.0,0.0
Ederson Santana de Moraes,13.0,GK,0.3,0.29,0.73,1.45,0.94,1.03,0.44,0.41,0.0,1.03,0.77,2.96,0.56,0.49,2.04,0.33,1.82,,1.01,0.33,0.08,1.44,1.02,0.32,1.58,0.93,0.26,1.29,,0.0,0.0,0.0,0.49,0.49,1.27,0.35,0.12,0.0
Edson Ãlvarez VelÃ¡zquez,19.0,MID,0.0,0.13,1.16,1.43,2.84,3.06,0.75,1.95,2.02,0.82,0.0,1.56,1.15,0.88,1.74,0.0,0.64,0.91,2.68,2.48,0.0,1.17,0.8,2.78,2.79,1.12,2.73,0.55,0.63,0.0,0.0,1.5,3.29,2.32,1.75,2.01,0.0,0.21
Elijah Adebayo,12.0,FWD,1.55,,1.52,0.86,0.05,0.0,0.13,1.99,0.1,0.42,0.29,0.11,1.15,1.79,1.72,1.6,,1.28,2.46,1.5,0.99,0.36,2.25,1.81,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,3.24,0.63
Elijah Campbell,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ellery Balcombe,4.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elliot Anderson,15.0,MID,0.24,0.28,0.48,0.18,0.54,0.94,0.35,1.22,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,,0.3,0.52,0.23,0.73,0.76,1.39,0.48,1.32,0.14
Elliot Thorpe,12.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ellis Simms,9.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emerson Leite de Souza Junior,18.0,DEF,2.02,0.26,0.0,0.12,0.01,0.0,0.0,0.13,0.86,0.37,2.94,2.15,1.77,2.64,0.0,0.0,0.58,1.95,3.7,1.6,0.41,0.0,0.0,0.0,1.39,,0.29,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,2.55,0.0,0.06
Emerson Palmieri dos Santos,19.0,DEF,1.37,2.45,1.52,1.43,3.63,3.06,1.07,1.95,2.02,0.0,1.4,1.68,1.27,0.88,1.74,1.21,0.65,0.91,2.68,2.48,2.23,1.17,0.8,3.63,2.02,1.12,2.71,0.0,0.61,4.07,0.96,1.5,3.29,2.47,1.75,4.13,0.42,1.8
Emil Krafth,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.33,0.62,0.26,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.88,,1.11,1.42,1.27,0.73,0.88,0.17,1.08,1.32,1.22
Emile Smith Rowe,1.0,MID,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.79,0.0,0.05,0.08,0.0,0.0,0.09,0.07,0.0,0.0,,0.0,0.1,0.0,0.73,0.0,0.0,0.0,0.0,0.0
Emiliano BuendÃ­a Stati,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emiliano Marcondes,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emiliano MartÃ­nez Romero,2.0,GK,3.44,0.68,0.0,2.47,1.17,1.35,1.71,1.19,1.15,0.48,0.41,0.93,2.32,2.02,0.83,1.36,0.51,0.56,1.04,0.98,1.13,2.54,1.26,1.8,1.4,2.58,2.28,1.63,2.04,1.49,0.0,1.56,1.62,1.69,0.52,0.0,1.73,0.0
Emmanuel Dennis,16.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enes Ãnal,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.03,0.0,0.04,0.16,,0.47,0.02,0.82,0.02,0.0,0.67,0.1,0.69,0.61
Enock Agyei,6.0,MID,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enso GonzÃ¡lez,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enzo FernÃ¡ndez,7.0,MID,1.28,1.8,0.43,0.71,1.1,0.32,1.08,0.75,1.06,0.0,0.23,2.77,2.28,1.02,4.07,0.92,0.22,0.0,0.0,1.13,0.86,2.93,1.93,0.55,2.91,,1.77,0.8,,1.58,1.57,1.36,0.0,2.7,0.0,0.0,0.0,0.0
Eric Bailly,14.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Dier,18.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,2.15,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.29,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Erling Haaland,13.0,FWD,0.23,0.29,0.73,1.45,0.94,1.03,0.44,0.41,0.83,1.03,0.18,2.96,0.56,0.49,2.04,0.0,0.0,,0.0,0.0,0.0,0.98,1.02,0.32,1.58,0.72,0.26,2.46,,0.68,0.0,1.08,0.33,0.0,0.11,0.35,0.12,0.36
Ethan Ampadu,7.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
