name,team,position,opponent_team_1,opponent_team_2,opponent_team_3,opponent_team_4,opponent_team_5,opponent_team_6,opponent_team_7,opponent_team_8,opponent_team_9,opponent_team_10,opponent_team_11
Carlos Roberto Forbs Borges,,,19.0,10.0,11.0,14.0,18.0,16.0,15.0,6.0,1.0,2.0,12.0
Carlos Soler,,,20.0,3.0,5.0,17.0,12.0,13.0,9.0,7.0,2.0,6.0,4.0
Charlie Tasker,,,,,,,,,,,,,
Chido Obi-Martin,,,,,,,,,,,,,18.0
Chiedozie Ogbene,,,3.0,20.0,15.0,1.0,6.0,9.0,5.0,13.0,12.0,17.0,2.0
Claudio Echeverri,,,,,,,,,,,,,
Coby Ebere,,,,,,,,,,,,,7.0
Damola Ajayi,,,,,,,,,,8.0,11.0,4.0,14.0
Daniel Adu-Adjei,,,,,,,,,6.0,15.0,16.0,12.0,17.0
Dante Cassanova,,,,,,,,,,,,4.0,14.0
Dara O'Shea,,,3.0,20.0,15.0,1.0,6.0,9.0,5.0,13.0,12.0,17.0,2.0
David Moyes,,,,,,,,,,,5.0,11.0,7.0
Dermot Mee,,,,,,,,,,,,,
Diego GÃ³mez,,,,,,,,,10.0,14.0,8.0,16.0,6.0
Divin Mubama,,,,14.0,2.0,8.0,11.0,19.0,4.0,10.0,6.0,1.0,15.0
Dominic Calvert-Lewin,8.0,FWD,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Dominic Sadi,,,,,,,,,6.0,15.0,16.0,12.0,17.0
Donyell Malen,,,,,,,,,,1.0,19.0,20.0,10.0
Dwight McNeil,8.0,MID,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Eddie Howe,,,,,,,,,,,17.0,9.0,13.0
Eiran Cashin,,,,,,,,,,,,,6.0
Elyh Harrison,,,,,,,,,,,,7.0,18.0
Emmanuel Agbadou,,,,,,,,,15.0,6.0,1.0,2.0,12.0
Enzo Maresca,,,,,,,,,,,13.0,19.0,5.0
Ethan Wheatley,,,16.0,13.0,3.0,20.0,15.0,12.0,17.0,5.0,9.0,7.0,18.0
Ezra Mayers,,,20.0,3.0,5.0,17.0,12.0,13.0,9.0,7.0,2.0,6.0,4.0
Fabian HÃ¼rzeler,,,,,,,,,,,8.0,16.0,6.0
Federico Chiesa,,,,9.0,18.0,11.0,19.0,14.0,16.0,4.0,10.0,3.0,20.0
Felipe Rodrigues da Silva,,,14.0,2.0,4.0,18.0,8.0,20.0,12.0,17.0,3.0,5.0,9.0
Ferdi Kadioglu,,,11.0,7.0,19.0,4.0,2.0,1.0,10.0,14.0,8.0,16.0,6.0
Francisco Evanilson de Lima Barbosa,,,10.0,19.0,14.0,7.0,9.0,8.0,6.0,15.0,16.0,12.0,17.0
Franco Umeh-Chibueze,,,13.0,5.0,1.0,3.0,17.0,6.0,11.0,19.0,4.0,14.0,8.0
Freddie Simmonds,,,,,,,,,,,,,
Genesis Antwi,,,,,,,,,,,,,
Georginio Rutter,,,11.0,7.0,19.0,4.0,2.0,1.0,10.0,14.0,8.0,16.0,6.0
Godwill Kukonki,,,16.0,13.0,3.0,20.0,15.0,12.0,17.0,5.0,9.0,7.0,18.0
Graham Potter,,,,,,,,,,,2.0,6.0,4.0
Gustavo Nunes Fernandes Gomes,,,15.0,6.0,16.0,5.0,1.0,17.0,13.0,12.0,7.0,18.0,19.0
Harrison Armstrong,8.0,MID,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Harry Amass,,,16.0,13.0,3.0,20.0,15.0,12.0,17.0,5.0,9.0,7.0,18.0
Harry Howell,,,,,,,,,,,,,
Harvey Davies,,,,9.0,18.0,11.0,19.0,14.0,16.0,4.0,10.0,3.0,20.0
Henry Cartwright,,,,15.0,20.0,12.0,13.0,2.0,7.0,9.0,18.0,8.0,1.0
Hubert Graczyk,,,,,,,,,,,,,
Idrissa Gueye,8.0,MID,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Iliman Ndiaye,8.0,FWD,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Ilkay GÃ¼ndogan,,,7.0,14.0,2.0,8.0,11.0,19.0,4.0,10.0,6.0,1.0,15.0
Imari Samuels,,,11.0,7.0,19.0,4.0,2.0,1.0,10.0,14.0,8.0,16.0,6.0
Isaac Heath,,,,,,,,,,,,11.0,7.0
IshÃ© Samuels-Smith,,,,,,,,,,,,,
Ismeal Kabia,,,9.0,8.0,7.0,10.0,4.0,5.0,18.0,2.0,20.0,13.0,11.0
Issa KaborÃ©,,,7.0,14.0,2.0,8.0,11.0,19.0,4.0,10.0,6.0,1.0,15.0
Ivan Juric,,,,,,,,,,,15.0,10.0,3.0
Iwan Morgan,,,,,,,,,,,,,
Jack Clarke,,,3.0,20.0,15.0,1.0,6.0,9.0,5.0,13.0,12.0,17.0,2.0
Jack Fletcher,,,16.0,13.0,3.0,20.0,15.0,12.0,17.0,5.0,9.0,7.0,18.0
Jack Harrison,8.0,MID,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Jack Henry-Francis,,,,,,,,,,,,,
Jack Moorhouse,,,,,,,,,,,,,18.0
Jack Porter,,,,,,,,,,,20.0,13.0,11.0
Jacob Slater,,,11.0,7.0,19.0,4.0,2.0,1.0,10.0,14.0,8.0,16.0,6.0
Jacob Wright,,,7.0,14.0,2.0,8.0,11.0,19.0,4.0,10.0,6.0,1.0,15.0
Jahmai Simpson-Pusey,,,7.0,14.0,2.0,8.0,11.0,19.0,4.0,10.0,6.0,1.0,15.0
Jake Evans,,,,,,,,,,,,,
Jake O'Brien,8.0,DEF,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Jamaldeen Jimoh,,,,,,,,11.0,8.0,1.0,19.0,20.0,10.0
James Garner,8.0,MID,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
James Tarkowski,8.0,DEF,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Jarrad Branthwaite,8.0,DEF,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Jay Robinson,,,,,,,,,,,,,
Jayce Fitzgerald,,,16.0,13.0,3.0,20.0,15.0,12.0,17.0,5.0,9.0,7.0,18.0
Jayden Danns,,,,,,,19.0,14.0,16.0,4.0,10.0,3.0,20.0
Jayden Meghoma,,,15.0,6.0,16.0,5.0,1.0,17.0,13.0,12.0,7.0,18.0,19.0
Jayden Moore,,,,,,,,,,,,,
Jens Cajuste,,,3.0,20.0,15.0,1.0,6.0,9.0,5.0,13.0,12.0,17.0,2.0
Jenson Metcalfe,8.0,MID,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Jeremy Monga,,,,,,,,,,,,,
Jesper LindstrÃ¸m,8.0,MID,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Jimi Gower,,,,,,,,,,,,,
Joachim Kayi-Sanda,,,,,,,,,14.0,16.0,15.0,10.0,3.0
Joe Knight,,,,,,,,,,,,16.0,6.0
Jordan Pickford,8.0,GK,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Joseph O'Brien-Whitmarsh,,,2.0,18.0,9.0,19.0,7.0,4.0,14.0,16.0,15.0,10.0,3.0
Josh Acheampong,,,,4.0,8.0,9.0,10.0,7.0,3.0,20.0,13.0,19.0,5.0
Josh Nichols,,,9.0,8.0,7.0,10.0,4.0,5.0,18.0,2.0,20.0,13.0,11.0
Josh Wilson-Esbrand,,,7.0,14.0,2.0,8.0,11.0,19.0,4.0,10.0,6.0,1.0,15.0
JoÃ£o FÃ©lix Sequeira,,,18.0,4.0,8.0,9.0,10.0,7.0,3.0,20.0,13.0,19.0,5.0
JoÃ£o Neves VirgÃ­nia,8.0,GK,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Julian Eyestone,,,,,,,,,,,,18.0,19.0
Julio Soler,,,,,,,,,6.0,15.0,16.0,12.0,17.0
Justin Devenny,,,13.0,5.0,1.0,3.0,17.0,6.0,11.0,19.0,4.0,14.0,8.0
Kadan Young,,,17.0,16.0,13.0,15.0,5.0,11.0,8.0,1.0,19.0,20.0,10.0
Kaden Rodney,,,13.0,5.0,1.0,3.0,17.0,6.0,11.0,19.0,4.0,14.0,8.0
Kaelan Casey,,,20.0,3.0,5.0,17.0,12.0,13.0,9.0,7.0,2.0,6.0,4.0
Kevin Danso,,,,,,,,,,,,,14.0
Kieran McKenna,,,,,,,,,,,12.0,17.0,2.0
Killian Cahill,,,11.0,7.0,19.0,4.0,2.0,1.0,10.0,14.0,8.0,16.0,6.0
Lewis Orford,,,,3.0,5.0,17.0,12.0,13.0,9.0,7.0,2.0,6.0,4.0
Luca Williams-Barnett,,,6.0,17.0,12.0,16.0,20.0,15.0,1.0,8.0,11.0,4.0,14.0
Maeson King,,,,17.0,12.0,16.0,20.0,15.0,1.0,8.0,11.0,4.0,14.0
Malachi Hardy,,,6.0,17.0,12.0,16.0,20.0,15.0,1.0,8.0,11.0,4.0,14.0
Maldini Kacurri,,,9.0,8.0,7.0,10.0,4.0,5.0,18.0,2.0,20.0,13.0,11.0
Manuel Ugarte,,,16.0,13.0,3.0,20.0,15.0,12.0,17.0,5.0,9.0,7.0,18.0
Marco Alexandre Saraiva da Silva,,,,,,,,,,,14.0,15.0,16.0
Marco Asensio,,,,,,,,,,,,,10.0
Marshall Munetsi,,,,,,,,,,,,,12.0
Martin Sherif,,,,,,,,,2.0,18.0,5.0,11.0,7.0
Mason Holgate,8.0,DEF,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Matai Akinmboni,,,,,,,,,6.0,15.0,16.0,12.0,17.0
Mateus GonÃ§alo Espanha Fernandes,,,2.0,18.0,9.0,19.0,7.0,4.0,14.0,16.0,15.0,10.0,3.0
Mateus ManÃ©,,,,,,,,,,,,,
Mathis Amougou,,,,,,,,,,,,,5.0
Mathys Tel,,,,,,,,,,,,,14.0
Matt O'Riley,,,11.0,7.0,19.0,4.0,2.0,1.0,10.0,14.0,8.0,16.0,6.0
Max Alleyne,,,,,,8.0,11.0,19.0,4.0,10.0,6.0,1.0,15.0
Max Kinsey,,,10.0,19.0,14.0,7.0,9.0,8.0,6.0,15.0,16.0,12.0,17.0
Maxence Lacroix,,,13.0,5.0,1.0,3.0,17.0,6.0,11.0,19.0,4.0,14.0,8.0
Michael Kayode,,,,,,,,,,,,18.0,19.0
Michael Keane,8.0,DEF,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Mikel Arteta,,,,,,,,,,,20.0,13.0,11.0
Mikel Merino,,,9.0,8.0,7.0,10.0,4.0,5.0,18.0,2.0,20.0,13.0,11.0
Min-Hyeok Yang,,,,,,,,,1.0,8.0,11.0,4.0,14.0
Nasser Djiga,,,,,,,,,,,,,12.0
Nathan Butler-Oyedeji,,,9.0,8.0,7.0,10.0,4.0,5.0,18.0,2.0,20.0,13.0,11.0
Nathan Patterson,8.0,DEF,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Neal Maupay,8.0,FWD,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Nico GonzÃ¡lez,,,,,,,,,,,,,15.0
Norberto Bercique Gomes Betuncal,8.0,FWD,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Nuno Herlander SimÃµes EspÃ­rito Santo,,,,,,,,,,,3.0,5.0,9.0
Olabade Aluko,,,,,,,,,,,,,
Oliver Glasner,,,,,,,,,,,4.0,14.0,8.0
Oliwier Zych,,,17.0,16.0,13.0,15.0,5.0,11.0,8.0,1.0,19.0,20.0,10.0
Ollie Scarles,,,20.0,3.0,5.0,17.0,12.0,13.0,9.0,7.0,2.0,6.0,4.0
Omar Marmoush,,,,,,,,,,,6.0,1.0,15.0
Orel Mangala,,,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Paris Maghoma,,,15.0,6.0,16.0,5.0,1.0,17.0,13.0,12.0,7.0,18.0,19.0
Patrick Dorgu,,,,,,,,,,,,,18.0
Pep Guardiola,,,,,,,,,,,6.0,1.0,15.0
RamÃ³n Sosa,,,14.0,2.0,4.0,18.0,8.0,20.0,12.0,17.0,3.0,5.0,9.0
Reece Welch,,,,,,,,,,,,,
Remy Rees-Dottin,,,,,,,9.0,8.0,6.0,15.0,16.0,12.0,17.0
Romain Esse,,,,,,,,,,,4.0,14.0,8.0
Roman Dixon,,,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Ruairi McConville,,,11.0,7.0,19.0,4.0,2.0,1.0,10.0,14.0,8.0,16.0,6.0
Ruben Filipe Marques Diogo Amorim,,,,,,,,,,,9.0,7.0,18.0
Ruud van Nistelrooij,,,,,,,,,,,18.0,8.0,1.0
Salah-Eddine Oulad M'hand,,,9.0,8.0,7.0,10.0,4.0,5.0,18.0,2.0,20.0,13.0,11.0
Sammy Braybrooke,,,,,,,,,,,,,
Samuel Amissah,,,1.0,12.0,17.0,6.0,3.0,10.0,19.0,11.0,14.0,15.0,16.0
Samuel Rak-Sakyi,,,,4.0,8.0,9.0,10.0,7.0,3.0,20.0,13.0,19.0,5.0
Sander Berge,,,1.0,12.0,17.0,6.0,3.0,10.0,19.0,11.0,14.0,15.0,16.0
Sean Neave,,,,,,,,,,,,,
Shumaira Mheuka,,,,,,,,,,,,,
Sil Swinkels,,,17.0,16.0,13.0,15.0,5.0,11.0,8.0,1.0,19.0,20.0,10.0
Simon Rusk,,,,,,,,,,,,,
Somto Boniface,,,,,,,,,,,,,
Spike Brits,,,,,,8.0,11.0,19.0,4.0,10.0,6.0,1.0,15.0
SÃ©amus Coleman,8.0,DEF,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
SÃ©kou KonÃ©,,,,,,,,,,,,,18.0
Thomas Frank,,,,,,,,,,,7.0,18.0,19.0
Thomas Wilson-Brown,,,,,,,13.0,2.0,7.0,9.0,18.0,8.0,1.0
Tim Iroegbunam,8.0,MID,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Tom Edozie,,,19.0,10.0,11.0,14.0,18.0,16.0,15.0,6.0,1.0,2.0,12.0
Tom Taylor,,,,,,,,,,,,,
Tommy Setford,,,9.0,8.0,7.0,10.0,4.0,5.0,18.0,2.0,20.0,13.0,11.0
Tony Yogane,,,15.0,6.0,16.0,5.0,1.0,17.0,13.0,12.0,7.0,18.0,19.0
Treymaurice Nyoni,,,,9.0,18.0,11.0,19.0,14.0,16.0,4.0,10.0,3.0,20.0
Tyler Fredricson,,,,,,,,,,,,,18.0
Tyrique George,,,,4.0,8.0,9.0,10.0,7.0,3.0,20.0,13.0,19.0,5.0
Unai Emery,,,,,,,,,,,19.0,20.0,10.0
Vitalii Mykolenko,8.0,DEF,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Vitor de Oliveira Nunes dos Reis,,,,,,,,,,,6.0,1.0,15.0
VÃ­tezslav Jaros,,,,9.0,18.0,11.0,19.0,14.0,16.0,4.0,10.0,3.0,20.0
VÃ­tor Manuel de Oliveira Lopes Pereira,,,,,,,,,,,1.0,2.0,12.0
Wayne Hennessey,,,,,,,,,12.0,17.0,3.0,5.0,9.0
Welington Damascena Santos,,,,,,,,,14.0,16.0,15.0,10.0,3.0
Wes Okoduwa,,,,,,,,16.0,15.0,6.0,1.0,2.0,12.0
Willian Borges da Silva,,,,,,,,,,,,,16.0
Woyo Coulibaly,,,,,,,,,,9.0,18.0,8.0,1.0
Youssef Ramalho Chermiti,8.0,FWD,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0
Zach Abbott,,,,,,,8.0,20.0,12.0,17.0,3.0,5.0,9.0
Zach Marsh,,,13.0,5.0,1.0,3.0,17.0,6.0,11.0,19.0,4.0,14.0,8.0
Zain Silcott-Duberry,,,,,,,,,,15.0,16.0,12.0,17.0
Aaron Anselmino,,,,,,,,,,,,5.0,2.0
Abdukodir Khusanov,,,,,,,,,,6.0,1.0,15.0,12.0
Albert GrÃ¸nbÃ¦k,,,,,,,,,,15.0,10.0,3.0,5.0
Alex Palmer,,,,,,,,,,,,2.0,18.0
Alfie Dorrington,,,17.0,12.0,16.0,20.0,15.0,1.0,8.0,11.0,4.0,14.0,10.0
Alfie Pond,,,10.0,11.0,14.0,18.0,16.0,15.0,6.0,1.0,2.0,12.0,3.0
Amara Nallo,,,9.0,18.0,11.0,19.0,14.0,16.0,4.0,10.0,3.0,20.0,13.0
Andoni Iraola,,,,,,,,,,16.0,12.0,17.0,20.0
AndrÃ© Trindade da Costa Neto,,,10.0,11.0,14.0,18.0,16.0,15.0,6.0,1.0,2.0,12.0,3.0
AndrÃ©s GarcÃ­a,,,,,,,,,,19.0,20.0,10.0,6.0
Ange Postecoglou,,,,,,,,,,11.0,4.0,14.0,10.0
AntonÃ­n Kinsky,,,,,,,,1.0,8.0,11.0,4.0,14.0,10.0
Archie Harris,,,,,7.0,9.0,8.0,6.0,15.0,16.0,12.0,17.0,20.0
Arne Slot,,,,,,,,,,10.0,3.0,20.0,13.0
Asher Agbinone,,,5.0,1.0,3.0,17.0,6.0,11.0,19.0,4.0,14.0,8.0,9.0
Asmir Begovic,,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0,14.0
Ayden Heaven,,,8.0,7.0,10.0,4.0,5.0,18.0,2.0,20.0,13.0,18.0,8.0
Bastien Meupiyou,,,10.0,11.0,14.0,18.0,16.0,15.0,6.0,1.0,2.0,12.0,3.0
Ben Broggio,,,16.0,13.0,15.0,5.0,11.0,8.0,1.0,19.0,20.0,10.0,6.0
Ben Godfrey,,,,,,,,5.0,13.0,12.0,17.0,2.0,18.0
Ben Winterburn,,,19.0,14.0,7.0,9.0,8.0,6.0,15.0,16.0,12.0,17.0,20.0
Benjamin Arthur,,,,,5.0,1.0,17.0,13.0,12.0,7.0,18.0,19.0,11.0
Benjamin Fredrick,,,,,,,,,,,,,
Bilal El Khannouss,,,15.0,20.0,12.0,13.0,2.0,7.0,9.0,18.0,8.0,1.0,4.0
Brayden Clarke,,,,,,,,,,,,,
Caleb Kporha,,,5.0,1.0,3.0,17.0,6.0,11.0,19.0,4.0,14.0,8.0,9.0
Callan McKenna,,,,,,,,,15.0,16.0,12.0,17.0,20.0
Callum Bates,,,1.0,6.0,13.0,16.0,3.0,2.0,18.0,5.0,11.0,7.0,14.0
Callum Olusesi,,,17.0,12.0,16.0,20.0,15.0,1.0,8.0,11.0,4.0,14.0,10.0
Carlos Roberto Forbs Borges,,,10.0,11.0,14.0,18.0,16.0,15.0,6.0,1.0,2.0,12.0,3.0
Carlos Soler,,,3.0,5.0,17.0,12.0,13.0,9.0,7.0,2.0,6.0,4.0,1.0
Charlie Tasker,,,,,,,,,,,,,
Chido Obi-Martin,,,,,,,,,,,,18.0,8.0
Chiedozie Ogbene,,,20.0,15.0,1.0,6.0,9.0,5.0,13.0,12.0,17.0,2.0,18.0
Claudio Echeverri,,,,,,,,,,,,,
Coby Ebere,,,,,,,,,,,,7.0,14.0
Damola Ajayi,,,,,,,,,8.0,11.0,4.0,14.0,10.0
Daniel Adu-Adjei,,,,,,,,6.0,15.0,16.0,12.0,17.0,20.0
Dante Cassanova,,,,,,,,,,,4.0,14.0,10.0
Dara O'Shea,,,20.0,15.0,1.0,6.0,9.0,5.0,13.0,12.0,17.0,2.0,18.0
David Moyes,,,,,,,,,,5.0,11.0,7.0,14.0
Dermot Mee,,,,,,,,,,,,,
Diego GÃ³mez,,,,,,,,10.0,14.0,8.0,16.0,6.0,17.0
Divin Mubama,,,14.0,2.0,8.0,11.0,19.0,4.0,10.0,6.0,1.0,15.0,12.0
Dominic Sadi,,,,,,,,6.0,15.0,16.0,12.0,17.0,20.0
Donyell Malen,,,,,,,,,1.0,19.0,20.0,10.0,6.0
Eddie Howe,,,,,,,,,,17.0,9.0,13.0,16.0
Eiran Cashin,,,,,,,,,,,,6.0,17.0
Elyh Harrison,,,,,,,,,,,7.0,18.0,8.0
Emmanuel Agbadou,,,,,,,,15.0,6.0,1.0,2.0,12.0,3.0
Enzo Maresca,,,,,,,,,,13.0,19.0,5.0,2.0
Ethan Wheatley,,,13.0,3.0,20.0,15.0,12.0,17.0,5.0,9.0,7.0,18.0,8.0
Ezra Mayers,,,3.0,5.0,17.0,12.0,13.0,9.0,7.0,2.0,6.0,4.0,1.0
Fabian HÃ¼rzeler,,,,,,,,,,8.0,16.0,6.0,17.0
Federico Chiesa,,,9.0,18.0,11.0,19.0,14.0,16.0,4.0,10.0,3.0,20.0,13.0
Felipe Rodrigues da Silva,,,2.0,4.0,18.0,8.0,20.0,12.0,17.0,3.0,5.0,9.0,15.0
Ferdi Kadioglu,,,7.0,19.0,4.0,2.0,1.0,10.0,14.0,8.0,16.0,6.0,17.0
Francisco Evanilson de Lima Barbosa,,,19.0,14.0,7.0,9.0,8.0,6.0,15.0,16.0,12.0,17.0,20.0
Franco Umeh-Chibueze,,,5.0,1.0,3.0,17.0,6.0,11.0,19.0,4.0,14.0,8.0,9.0
Freddie Simmonds,,,,,,,,,,,,,
Genesis Antwi,,,,,,,,,,,,,
Georginio Rutter,,,7.0,19.0,4.0,2.0,1.0,10.0,14.0,8.0,16.0,6.0,17.0
Godwill Kukonki,,,13.0,3.0,20.0,15.0,12.0,17.0,5.0,9.0,7.0,18.0,8.0
Graham Potter,,,,,,,,,,2.0,6.0,4.0,1.0
Gustavo Nunes Fernandes Gomes,,,6.0,16.0,5.0,1.0,17.0,13.0,12.0,7.0,18.0,19.0,11.0
Harry Amass,,,13.0,3.0,20.0,15.0,12.0,17.0,5.0,9.0,7.0,18.0,8.0
Harry Howell,,,,,,,,,,,,,
Harvey Davies,,,9.0,18.0,11.0,19.0,14.0,16.0,4.0,10.0,3.0,20.0,13.0
Henry Cartwright,,,15.0,20.0,12.0,13.0,2.0,7.0,9.0,18.0,8.0,1.0,4.0
Hubert Graczyk,,,,,,,,,,,,,8.0
Ilkay GÃ¼ndogan,,,14.0,2.0,8.0,11.0,19.0,4.0,10.0,6.0,1.0,15.0,12.0
Imari Samuels,,,7.0,19.0,4.0,2.0,1.0,10.0,14.0,8.0,16.0,6.0,17.0
Isaac Heath,,,,,,,,,,,11.0,7.0,14.0
IshÃ© Samuels-Smith,,,,,,,,,,,,,2.0
Ismeal Kabia,,,8.0,7.0,10.0,4.0,5.0,18.0,2.0,20.0,13.0,11.0,19.0
Issa KaborÃ©,,,14.0,2.0,8.0,11.0,19.0,4.0,10.0,6.0,1.0,15.0,12.0
Ivan Juric,,,,,,,,,,15.0,10.0,3.0,5.0
Iwan Morgan,,,,,,,,,,,,,11.0
Jack Clarke,,,20.0,15.0,1.0,6.0,9.0,5.0,13.0,12.0,17.0,2.0,18.0
Jack Fletcher,,,13.0,3.0,20.0,15.0,12.0,17.0,5.0,9.0,7.0,18.0,8.0
Jack Henry-Francis,,,,,,,,,,,,,
Jack Moorhouse,,,,,,,,,,,,18.0,8.0
Jack Porter,,,,,,,,,,20.0,13.0,11.0,19.0
Jacob Slater,,,7.0,19.0,4.0,2.0,1.0,10.0,14.0,8.0,16.0,6.0,17.0
Jacob Wright,,,14.0,2.0,8.0,11.0,19.0,4.0,10.0,6.0,1.0,15.0,12.0
Jahmai Simpson-Pusey,,,14.0,2.0,8.0,11.0,19.0,4.0,10.0,6.0,1.0,15.0,12.0
Jake Evans,,,,,,,,,,,,,
Jamaldeen Jimoh,,,,,,,11.0,8.0,1.0,19.0,20.0,10.0,6.0
Jay Robinson,,,,,,,,,,,,,
Jayce Fitzgerald,,,13.0,3.0,20.0,15.0,12.0,17.0,5.0,9.0,7.0,18.0,8.0
Jayden Danns,,,,,,19.0,14.0,16.0,4.0,10.0,3.0,20.0,13.0
Jayden Meghoma,,,6.0,16.0,5.0,1.0,17.0,13.0,12.0,7.0,18.0,19.0,11.0
Jayden Moore,,,,,,,,,,,,,
Jens Cajuste,,,20.0,15.0,1.0,6.0,9.0,5.0,13.0,12.0,17.0,2.0,18.0
Jeremy Monga,,,,,,,,,,,,,
Jimi Gower,,,,,,,,,,,,,
Joachim Kayi-Sanda,,,,,,,,14.0,16.0,15.0,10.0,3.0,5.0
Joe Knight,,,,,,,,,,,16.0,6.0,17.0
Joseph O'Brien-Whitmarsh,,,18.0,9.0,19.0,7.0,4.0,14.0,16.0,15.0,10.0,3.0,5.0
Josh Acheampong,,,4.0,8.0,9.0,10.0,7.0,3.0,20.0,13.0,19.0,5.0,2.0
Josh Nichols,,,8.0,7.0,10.0,4.0,5.0,18.0,2.0,20.0,13.0,11.0,19.0
Josh Wilson-Esbrand,,,14.0,2.0,8.0,11.0,19.0,4.0,10.0,6.0,1.0,15.0,12.0
JoÃ£o FÃ©lix Sequeira,,,4.0,8.0,9.0,10.0,7.0,3.0,20.0,13.0,19.0,5.0,2.0
Julian Eyestone,,,,,,,,,,,18.0,19.0,11.0
Julio Soler,,,,,,,,6.0,15.0,16.0,12.0,17.0,20.0
Justin Devenny,,,5.0,1.0,3.0,17.0,6.0,11.0,19.0,4.0,14.0,8.0,9.0
Kadan Young,,,16.0,13.0,15.0,5.0,11.0,8.0,1.0,19.0,20.0,10.0,6.0
Kaden Rodney,,,5.0,1.0,3.0,17.0,6.0,11.0,19.0,4.0,14.0,8.0,9.0
Kaelan Casey,,,3.0,5.0,17.0,12.0,13.0,9.0,7.0,2.0,6.0,4.0,1.0
Kevin Danso,,,,,,,,,,,,14.0,10.0
Kieran McKenna,,,,,,,,,,12.0,17.0,2.0,18.0
Killian Cahill,,,7.0,19.0,4.0,2.0,1.0,10.0,14.0,8.0,16.0,6.0,17.0
Lewis Orford,,,3.0,5.0,17.0,12.0,13.0,9.0,7.0,2.0,6.0,4.0,1.0
Luca Williams-Barnett,,,17.0,12.0,16.0,20.0,15.0,1.0,8.0,11.0,4.0,14.0,10.0
Maeson King,,,17.0,12.0,16.0,20.0,15.0,1.0,8.0,11.0,4.0,14.0,10.0
Malachi Hardy,,,17.0,12.0,16.0,20.0,15.0,1.0,8.0,11.0,4.0,14.0,10.0
Maldini Kacurri,,,8.0,7.0,10.0,4.0,5.0,18.0,2.0,20.0,13.0,11.0,19.0
Manuel Ugarte,,,13.0,3.0,20.0,15.0,12.0,17.0,5.0,9.0,7.0,18.0,8.0
Marco Alexandre Saraiva da Silva,,,,,,,,,,14.0,15.0,16.0,7.0
Marco Asensio,,,,,,,,,,,,10.0,6.0
Marshall Munetsi,,,,,,,,,,,,12.0,3.0
Martin Sherif,,,,,,,,2.0,18.0,5.0,11.0,7.0,14.0
Matai Akinmboni,,,,,,,,6.0,15.0,16.0,12.0,17.0,20.0
Mateus GonÃ§alo Espanha Fernandes,,,18.0,9.0,19.0,7.0,4.0,14.0,16.0,15.0,10.0,3.0,5.0
Mateus ManÃ©,,,,,,,,,,,,,
Mathis Amougou,,,,,,,,,,,,5.0,2.0
Mathys Tel,,,,,,,,,,,,14.0,10.0
Matt O'Riley,,,7.0,19.0,4.0,2.0,1.0,10.0,14.0,8.0,16.0,6.0,17.0
Max Alleyne,,,,,8.0,11.0,19.0,4.0,10.0,6.0,1.0,15.0,12.0
Max Kinsey,,,19.0,14.0,7.0,9.0,8.0,6.0,15.0,16.0,12.0,17.0,20.0
Maxence Lacroix,,,5.0,1.0,3.0,17.0,6.0,11.0,19.0,4.0,14.0,8.0,9.0
Michael Kayode,,,,,,,,,,,18.0,19.0,11.0
