name,team,position,opponent_team_1,opponent_team_2,opponent_team_3,opponent_team_4,opponent_team_5,opponent_team_6,opponent_team_7,opponent_team_8,opponent_team_9,opponent_team_10,opponent_team_11
Dovydas Sasnauskas,,,,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0
Eberechi Eze,8.0,MID,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Eddie Beach,,,13.0,,4.0,15.0,,6.0,14.0,17.0,9.0,1.0,2.0
Elijah Adebayo,12.0,FWD,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
Elijah Campbell,,,8.0,5.0,19.0,14.0,,3.0,15.0,6.0,7.0,16.0,4.0
Elliot Anderson,15.0,MID,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Elliot Thorpe,12.0,MID,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
Emil Krafth,15.0,DEF,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Emiliano Marcondes,3.0,MID,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
Enes Ãnal,,,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
Enso GonzÃ¡lez,,,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Ethan Brierley,,,11.0,19.0,7.0,1.0,6.0,14.0,5.0,2.0,17.0,12.0,9.0
Ethan Nwaneri,,,6.0,15.0,17.0,4.0,,13.0,12.0,5.0,2.0,20.0,18.0
Ethan Wheatley,,,,,,,,,,,3.0,17.0,6.0
Evan Ferguson,5.0,FWD,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Fabian Mrozek,,,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0
Fabian SchÃ¤r,15.0,DEF,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Fabio Henrique Tavares,11.0,MID,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0
Facundo Buonanotte,5.0,MID,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Femi Seriki,17.0,DEF,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0
Filip Marschall,,,10.0,16.0,12.0,18.0,19.0,20.0,13.0,4.0,1.0,3.0,7.0
Finley Munroe,,,,,,,,,,,,3.0,7.0
Fletcher Holman,,,,,,,,2.0,6.0,19.0,16.0,1.0,12.0
FodÃ© Ballo-TourÃ©,,,2.0,14.0,5.0,20.0,18.0,17.0,16.0,15.0,19.0,11.0,8.0
Francisco Jorge TomÃ¡s Oliveira,20.0,MID,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Franco Umeh-Chibueze,,,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Fred Onyedinma,12.0,MID,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
FÃ¡bio Silva,20.0,FWD,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Gabriel Osho,12.0,DEF,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
Garang Kuol,15.0,MID,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Gavin Kilkenny,3.0,MID,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
George Baldock,17.0,DEF,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0
George Earthy,,,,4.0,9.0,6.0,2.0,15.0,18.0,20.0,10.0,8.0,11.0
Giovanni Reyna,,,19.0,2.0,11.0,5.0,12.0,8.0,10.0,18.0,20.0,9.0,13.0
Glen Rea,12.0,MID,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
Gonzalo Montiel,,,19.0,2.0,11.0,5.0,12.0,8.0,10.0,18.0,20.0,9.0,13.0
GonÃ§alo Manuel Ganchinho Guedes,20.0,MID,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Gustavo Hamer,,,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0
Habeeb Ogunneye,,,,,13.0,9.0,,4.0,7.0,11.0,3.0,17.0,6.0
Hamed TraorÃ¨,3.0,MID,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
Han-Noah Massengo,,,1.0,8.0,3.0,19.0,4.0,7.0,20.0,9.0,5.0,17.0,14.0
Hannes Delcroix,,,1.0,8.0,3.0,19.0,4.0,7.0,20.0,9.0,5.0,17.0,14.0
Harrison Ashby,15.0,DEF,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Harry Amass,,,,,,,,,,11.0,3.0,17.0,6.0
Harvey Barnes,15.0,MID,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Harvey Elliott,11.0,MID,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0
Harvey Griffiths,,,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Hugo Bueno LÃ³pez,20.0,DEF,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Hwang Hee-chan,20.0,MID,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
HÃ¡kon Valdimarsson,,,11.0,19.0,7.0,1.0,6.0,14.0,5.0,2.0,17.0,12.0,9.0
Ibrahim SangarÃ©,,,19.0,2.0,11.0,5.0,12.0,8.0,10.0,18.0,20.0,9.0,13.0
Ibrahima KonatÃ©,11.0,DEF,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0
Igor Julio dos Santos de Paulo,5.0,DEF,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Iliman Ndiaye,17.0,FWD,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0
Illia Zabarnyi,3.0,DEF,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
IonuÈ Radu,3.0,GK,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
Isaac Hayden,15.0,MID,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
IshÃ© Samuels-Smith,,,13.0,,4.0,15.0,,6.0,14.0,17.0,9.0,1.0,2.0
Ismaila Coulibaly,17.0,MID,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0
Issa KaborÃ©,12.0,DEF,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
Ivo Grbic,,,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0
Jack Harrison,,,8.0,5.0,19.0,14.0,,3.0,15.0,6.0,7.0,16.0,4.0
Jack Hinshelwood,5.0,MID,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Jack Robinson,17.0,DEF,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0
Jack Walton,12.0,GK,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
Jacob Brown,12.0,FWD,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
Jacob Murphy,15.0,MID,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Jacob Wright,,,7.0,3.0,14.0,11.0,,1.0,2.0,8.0,12.0,5.0,16.0
Jadan Raymond,,,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Jaidon Anthony,3.0,MID,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
Jairo Riedewald,8.0,MID,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Jake O'Brien,8.0,DEF,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Jakub Moder,5.0,MID,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Jamaal Lascelles,15.0,DEF,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Jamal Lewis,15.0,DEF,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Jamal Lowe,3.0,MID,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
James Hill,3.0,DEF,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
James McConnell,11.0,MID,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0
James Milner,5.0,MID,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
James Shea,12.0,GK,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
James Sweet,,,6.0,15.0,17.0,4.0,,13.0,12.0,5.0,2.0,20.0,18.0
James Tomkins,8.0,DEF,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
James Ward-Prowse,,,16.0,4.0,9.0,6.0,2.0,15.0,18.0,20.0,10.0,8.0,11.0
James Wright,,,10.0,16.0,12.0,18.0,19.0,20.0,13.0,4.0,1.0,3.0,7.0
Jamie Donley,,,20.0,,8.0,2.0,10.0,12.0,19.0,16.0,15.0,,1.0
Jamie McDonnell,,,19.0,2.0,11.0,5.0,12.0,8.0,10.0,18.0,20.0,9.0,13.0
Jan Paul van Hecke,5.0,DEF,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Jarell Quansah,11.0,DEF,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0
Jason Steele,5.0,GK,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Javier Manquillo GaitÃ¡n,15.0,DEF,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Jayden Bogle,17.0,DEF,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0
Jayden Danns,,,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0
Jayden Luker,,,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
Jean-Philippe Mateta,8.0,FWD,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Jean-Ricner Bellegarde,,,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Jeff Hendrick,15.0,MID,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Jefferson Lerma SolÃ­s,8.0,MID,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Jeffrey Schlupp,8.0,MID,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Jenson Metcalfe,,,8.0,5.0,19.0,14.0,,3.0,15.0,6.0,7.0,16.0,4.0
Jeremy Sarmiento Morante,5.0,MID,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Jesurun Rak-Sakyi,8.0,MID,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Ji-Soo Kim,,,11.0,19.0,7.0,1.0,6.0,14.0,5.0,2.0,17.0,12.0,9.0
Jili Buyabu,,,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0
Jimi Tauriainen,,,,,4.0,15.0,,6.0,14.0,17.0,9.0,1.0,2.0
Joachim Andersen,8.0,DEF,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Joe Gardner,,,19.0,2.0,11.0,5.0,12.0,8.0,10.0,18.0,20.0,9.0,13.0
Joe Gauci,,,10.0,16.0,12.0,18.0,19.0,20.0,13.0,4.0,1.0,3.0,7.0
Joe Gomez,11.0,DEF,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0
Joe Hodge,20.0,MID,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Joe Hugill,,,12.0,10.0,13.0,9.0,,4.0,7.0,11.0,3.0,17.0,6.0
Joe Rothwell,3.0,MID,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
Joe Taylor,12.0,FWD,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
Joe White,,,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Joe Whitworth,8.0,GK,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Joe Willock,15.0,MID,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Joel Matip,11.0,DEF,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0
Joel Ward,8.0,DEF,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,15.0,MID,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
John Egan,17.0,DEF,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0
John Fleck,17.0,MID,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0
John McAtee,12.0,FWD,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
John-Kymani Gordon,8.0,FWD,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Jonathan Castro Otto,20.0,DEF,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Jonny Evans,,,12.0,10.0,13.0,9.0,,4.0,7.0,11.0,3.0,17.0,6.0
Jordan Amissah,17.0,GK,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0
Jordan Ayew,8.0,MID,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Jordan Clark,12.0,MID,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
Jordan Henderson,11.0,MID,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0
Joseph Johnson,,,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
Josh Acheampong,,,,,,15.0,,6.0,14.0,17.0,9.0,1.0,2.0
Josh Brooking,,,13.0,,4.0,15.0,,6.0,14.0,17.0,9.0,1.0,2.0
Joshua Duffus,,,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Joshua King,,,2.0,14.0,5.0,20.0,18.0,17.0,16.0,15.0,19.0,11.0,8.0
JosÃ© Malheiro de SÃ¡,20.0,GK,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
JoÃ£o Pedro Junqueira de Jesus,5.0,FWD,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
JoÃ£o Victor Gomes da Silva,20.0,MID,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
JoÃ«l Veltman,5.0,DEF,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Julio Enciso,5.0,MID,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Justin Hubner,,,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Justin Kluivert,3.0,MID,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
JÃ©rÃ©my Doku,,,7.0,3.0,14.0,11.0,,1.0,2.0,8.0,12.0,5.0,16.0
Kacper KozÅowski,5.0,MID,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Kadan Young,,,,,,,,,,,,,
Kaden Rodney,,,,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Kaelan Casey,,,16.0,4.0,9.0,6.0,2.0,15.0,18.0,20.0,10.0,8.0,11.0
Kaide Gordon,,,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0
Kaine Kesler-Hayden,,,10.0,16.0,12.0,18.0,19.0,20.0,13.0,4.0,1.0,3.0,7.0
Kaoru Mitoma,5.0,MID,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Karl Darlow,15.0,GK,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Kell Watts,15.0,DEF,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Ki-Jana Hoever,20.0,DEF,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Kiano Dyer,,,,,,,,,,,9.0,1.0,2.0
Kieffer Moore,3.0,FWD,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
Kieran Trippier,15.0,DEF,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Kjell Scherpen,5.0,GK,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Konstantinos Mavropanos,,,16.0,4.0,9.0,6.0,2.0,15.0,18.0,20.0,10.0,8.0,11.0
Konstantinos Tsimikas,11.0,DEF,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0
Kristian Sekularac,,,2.0,14.0,5.0,20.0,18.0,17.0,16.0,15.0,19.0,11.0,8.0
Lander Emery,,,,,,,,,,,,,
Leigh Kavanagh,,,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Leo Castledine,,,13.0,,4.0,15.0,,6.0,14.0,17.0,9.0,1.0,2.0
Leon Chiwome,,,,,,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Lewis Cook,3.0,MID,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
Lewis Dunk,5.0,DEF,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Lewis Koumas,,,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0
Lewis Miley,15.0,MID,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Lewis Orford,,,16.0,4.0,9.0,6.0,2.0,15.0,18.0,20.0,10.0,8.0,11.0
Lewis Warrington,,,,,,,,3.0,15.0,6.0,7.0,16.0,4.0
Lloyd Kelly,3.0,DEF,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
Lorenz Assignon,,,1.0,8.0,3.0,19.0,4.0,7.0,20.0,9.0,5.0,17.0,14.0
Loris Karius,15.0,GK,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Louie Marsh,17.0,FWD,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0
Louie Watson,12.0,MID,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
Louis Jackson,,,,,,,,,,,,17.0,6.0
Luca Barrington,,,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Luis DÃ­az,11.0,MID,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0
Luis Sinisterra,,,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
Luke Berry,12.0,MID,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
Luke Chambers,,,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0
Luke Cundle,20.0,MID,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Luke Freeman,12.0,MID,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
Luke Harris,,,2.0,14.0,5.0,20.0,18.0,17.0,16.0,15.0,19.0,11.0,8.0
Luke Plange,8.0,FWD,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Luke Thomas,,,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0
Mackenzie Hunt,,,8.0,5.0,19.0,14.0,,3.0,15.0,6.0,7.0,16.0,4.0
Mads Juel Andersen,12.0,DEF,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
Mahamadou Susoho,,,7.0,3.0,14.0,11.0,,1.0,2.0,8.0,12.0,5.0,16.0
Mahmoud Dahoud,5.0,MID,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Malcolm Ebiowei,8.0,MID,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Marc GuÃ©hi,8.0,DEF,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Marcelo de AraÃºjo Pitaluga Filho,,,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0
Marcos Senesi,3.0,DEF,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
Marcus Tavernier,3.0,MID,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
Mario Lemina,20.0,MID,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Mark Gillespie,15.0,GK,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Mark OâMahony,,,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Mark Travers,3.0,GK,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
Martin Dubravka,15.0,GK,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Marvelous Nakamba,12.0,MID,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
Matheus FranÃ§a de Oliveira,8.0,MID,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Matheus Luiz Nunes,20.0,MID,7.0,3.0,14.0,11.0,,1.0,2.0,8.0,12.0,5.0,16.0
Matheus Santos Carneiro Da Cunha,20.0,FWD,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Matija Å arkiÄ,20.0,GK,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Matt Doherty,20.0,DEF,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Matt Macey,12.0,GK,14.0,,2.0,8.0,16.0,18.0,1.0,3.0,13.0,4.0,20.0
Matt Ritchie,15.0,MID,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Matt Targett,15.0,DEF,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Matthew Whittingham,,,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Matz Sels,,,19.0,2.0,11.0,5.0,12.0,8.0,10.0,18.0,20.0,9.0,13.0
Mauro Bandeira,,,6.0,15.0,17.0,4.0,,13.0,12.0,5.0,2.0,20.0,18.0
Max Aarons,3.0,DEF,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
Max Kilman,20.0,DEF,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Max Kinsey,,,,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
Max Kinsey-Wellings,,,15.0,,,,,,,,,,
Max Lowe,17.0,DEF,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0
Maxime Esteve,,,1.0,8.0,3.0,19.0,4.0,7.0,20.0,9.0,5.0,17.0,14.0
Micah Hamilton,,,7.0,3.0,14.0,11.0,,1.0,2.0,8.0,12.0,5.0,16.0
Michael Dacosta Gonzalez,,,,,,,,,,,14.0,2.0,5.0
Michael Ndiweni,,,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Michael Olakigbe,,,11.0,19.0,7.0,1.0,6.0,14.0,5.0,2.0,17.0,12.0,9.0
Michael Olise,8.0,MID,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
MichaÅ Karbownik,5.0,DEF,17.0,9.0,10.0,16.0,,11.0,4.0,1.0,6.0,13.0,3.0
Miguel AlmirÃ³n Rejala,15.0,MID,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
Mike TrÃ©sor,,,1.0,8.0,3.0,19.0,4.0,7.0,20.0,9.0,5.0,17.0,14.0
Mikey Moore,,,,,,,,,,,,,1.0
Milos Kerkez,3.0,DEF,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
Mohamed Salah,11.0,MID,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0
Mohammed Kudus,,,16.0,4.0,9.0,6.0,2.0,15.0,18.0,20.0,10.0,8.0,11.0
MoisÃ©s Caicedo Corozo,5.0,MID,13.0,9.0,4.0,15.0,,6.0,14.0,17.0,9.0,1.0,2.0
Morgan Rogers,,,10.0,16.0,12.0,18.0,19.0,20.0,13.0,4.0,1.0,3.0,7.0
Murillo Santiago Costa dos Santos,,,19.0,2.0,11.0,5.0,12.0,8.0,10.0,18.0,20.0,9.0,13.0
Myles Lewis-Skelly,,,6.0,15.0,17.0,4.0,,13.0,12.0,5.0,2.0,20.0,18.0
Myles Peart-Harris,,,11.0,19.0,7.0,1.0,6.0,14.0,5.0,2.0,17.0,12.0,9.0
Naouirou Ahamada,8.0,MID,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Nathan Fraser,,,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Nathaniel Clyne,8.0,DEF,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Nathaniel Phillips,11.0,DEF,4.0,,16.0,13.0,,5.0,17.0,14.0,8.0,10.0,19.0
Nick Pope,15.0,GK,3.0,1.0,20.0,7.0,,19.0,9.0,10.0,18.0,8.0,17.0
NicolÃ¡s DomÃ­nguez,,,19.0,2.0,11.0,5.0,12.0,8.0,10.0,18.0,20.0,9.0,13.0
NicolÃ² Zaniolo,,,10.0,16.0,12.0,18.0,19.0,20.0,13.0,4.0,1.0,3.0,7.0
Noha Lemina,,,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Norberto Bercique Gomes Betuncal,,,8.0,5.0,19.0,14.0,,3.0,15.0,6.0,7.0,16.0,4.0
Norberto Murara Neto,3.0,GK,15.0,13.0,6.0,17.0,,9.0,8.0,12.0,14.0,2.0,5.0
NoÃ«l Atom,,,,,,,,,,,,,
NÃ©lson Cabral Semedo,20.0,DEF,18.0,17.0,15.0,10.0,,2.0,6.0,19.0,16.0,1.0,12.0
Odeluga Offiah,,,,,,,,,4.0,1.0,6.0,13.0,3.0
Odsonne Edouard,8.0,FWD,9.0,6.0,18.0,12.0,,16.0,3.0,13.0,11.0,19.0,10.0
Odysseas Vlachodimos,,,19.0,2.0,11.0,5.0,12.0,8.0,10.0,18.0,20.0,9.0,13.0
Oliver Arblaster,,,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0
Oliver McBurnie,17.0,FWD,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0
Oliver Norwood,17.0,MID,5.0,20.0,1.0,3.0,,10.0,11.0,7.0,4.0,6.0,15.0
Oliver Scarles,,,16.0,4.0,9.0,6.0,2.0,15.0,18.0,20.0,10.0,8.0,11.0
