name,team,position,opponent_team_1,opponent_team_2,opponent_team_3,opponent_team_4,opponent_team_5,opponent_team_6,opponent_team_7,opponent_team_8,opponent_team_9,opponent_team_10,opponent_team_11
Mads Bech SÃ¸rensen,4.0,DEF,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0
Mads Bidstrup,4.0,MID,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0
Mads Roerslev Rasmussen,4.0,DEF,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0
Manuel Akanji,,,11.0,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0
Marc Jurado Gomez,,,,,,,,,,,,,
Marcel Sabitzer,,,,,,,,7.0,11.0,10.0,,12.0,17.0
Marcos Senesi,,,6.0,7.0,14.0,4.0,16.0,5.0,15.0,20.0,13.0,1.0,12.0
Marcus Bettinelli,,,3.0,16.0,13.0,7.0,12.0,9.0,19.0,17.0,18.0,11.0,10.0
Marcus Forss,4.0,FWD,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0
Mario Lemina,,,,,,19.0,13.0,12.0,17.0,3.0,9.0,18.0,15.0
Mark Gillespie,,,,,,,,,,,,,
Martial Godo,,,7.0,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0
Matej KovÃ¡r,,,16.0,20.0,3.0,13.0,1.0,7.0,11.0,10.0,,12.0,17.0
Mateo Joseph FernÃ¡ndez,,,13.0,15.0,19.0,2.0,4.0,16.0,14.0,8.0,17.0,6.0,5.0
Mateus Cardoso Lemos Martins,,,,,,,,2.0,18.0,14.0,1.0,17.0,6.0
Matheus Luiz Nunes,,,8.0,14.0,2.0,19.0,13.0,12.0,17.0,3.0,9.0,18.0,15.0
Matheus Santos Carneiro Da Cunha,,,,,2.0,19.0,13.0,12.0,17.0,3.0,9.0,18.0,15.0
Mathias Jensen,4.0,MID,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0
Mathias Jorgensen,,,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0
Matthew Cox,,,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0
Matthew Craig,,,,,,,,,,,,,
Matthew Dibley-Dias,,,,,,,,,,,,,
Matthew Smith,,,19.0,5.0,15.0,18.0,14.0,8.0,4.0,2.0,10.0,3.0,9.0
MatÃ­as ViÃ±a,,,,,,,,5.0,15.0,20.0,13.0,1.0,12.0
Mauro Bandeira,,,,,,,,,,,,,
Max Kinsey-Wellings,,,,,,,,5.0,15.0,20.0,13.0,1.0,12.0
Maximilian WÃ¶ber,,,,,,2.0,4.0,16.0,14.0,8.0,17.0,6.0,5.0
Maxwel Cornet,,,1.0,4.0,11.0,20.0,8.0,15.0,6.0,18.0,16.0,5.0,2.0
Michael Dacosta Gonzalez,,,,,,4.0,16.0,5.0,15.0,20.0,13.0,1.0,12.0
Michael Olakigbe,,,,,,,,,,,,,
Mikkel Damsgaard,,,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0
Mislav Orsic,,,,,,8.0,2.0,4.0,20.0,6.0,11.0,10.0,14.0
Mykhailo Mudryk,,,,,,,12.0,9.0,19.0,17.0,18.0,11.0,10.0
MÃ¡ximo Perrone,,,,,,,,18.0,2.0,16.0,3.0,15.0,7.0
Naouirou Ahamada,,,,,,,,14.0,5.0,4.0,12.0,2.0,13.0
Nathan Bishop,,,16.0,20.0,3.0,13.0,1.0,7.0,11.0,10.0,,12.0,17.0
Nathan Butler-Oyedeji,,,,,15.0,18.0,14.0,8.0,4.0,2.0,10.0,3.0,9.0
Nathan Fraser,,,8.0,14.0,2.0,19.0,13.0,12.0,17.0,3.0,9.0,18.0,15.0
Nico O'Reilly,,,,,,,,,,,,,
Noni Madueke,,,,,,,,9.0,19.0,17.0,18.0,11.0,10.0
Norberto Murara Neto,,,6.0,7.0,14.0,4.0,16.0,5.0,15.0,20.0,13.0,1.0,12.0
Odeluga Offiah,,,,,,,,3.0,7.0,9.0,,19.0,11.0
Oliwier Zych,,,,,,,,,13.0,1.0,8.0,7.0,19.0
Omari Hutchinson,,,3.0,16.0,13.0,7.0,12.0,9.0,19.0,17.0,18.0,11.0,10.0
Owen Bevan,,,6.0,7.0,14.0,4.0,16.0,5.0,15.0,20.0,13.0,1.0,12.0
Owen Goodman,,,9.0,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0
Pablo Sarabia,,,,,,,13.0,12.0,17.0,3.0,9.0,18.0,15.0
Paul Onuachu,,,,,,,,4.0,20.0,6.0,11.0,10.0,14.0
Pedro Porro,,,,,,,,13.0,10.0,19.0,6.0,20.0,16.0
Pervis EstupiÃ±Ã¡n,,,17.0,1.0,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0
Pierre-Emerick Aubameyang,,,3.0,16.0,13.0,7.0,12.0,9.0,19.0,17.0,18.0,11.0,10.0
Pontus Jansson,4.0,DEF,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0
Reece Welch,,,20.0,13.0,5.0,17.0,19.0,1.0,12.0,11.0,2.0,16.0,4.0
Remo Freuler,,,14.0,6.0,17.0,10.0,3.0,11.0,9.0,13.0,19.0,8.0,18.0
Renan Augusto Lodi dos Santos,,,14.0,6.0,17.0,10.0,3.0,11.0,9.0,13.0,19.0,8.0,18.0
Reuell Walters,,,,,,,,,,,,,
Rhys Bennett,,,16.0,20.0,3.0,13.0,1.0,7.0,11.0,10.0,,12.0,17.0
Rico Henry,4.0,DEF,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0
Romaine Mundle,,,,,,,,,,,,,16.0
Ryan Finnigan,,,5.0,9.0,16.0,8.0,2.0,4.0,20.0,6.0,11.0,10.0,14.0
Ryan Trevitt,,,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0
Saman Ghoddos,4.0,MID,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0
Sammy Braybrooke,,,15.0,12.0,9.0,16.0,5.0,2.0,18.0,14.0,1.0,17.0,6.0
Samuel Amo-Ameyaw,,,,,,,,,,,,,
Samuel Edozie,,,5.0,9.0,16.0,8.0,2.0,4.0,20.0,6.0,11.0,10.0,14.0
Sasa Kalajdzic,,,8.0,14.0,2.0,19.0,13.0,12.0,17.0,3.0,9.0,18.0,15.0
Sasa Lukic,,,,,,,,6.0,16.0,5.0,20.0,4.0,1.0
Sean McAllister,,,,,,,,,,,,,
Sebastian Revan,,,,,,,,,,,,,
Serge Aurier,,,14.0,6.0,17.0,10.0,3.0,11.0,9.0,13.0,19.0,8.0,18.0
Sergi CanÃ³s TenÃ©s,4.0,DEF,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0
Sergio GÃ³mez,,,11.0,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0
Shandon Baptiste,4.0,MID,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0
Shea Charles,,,,,,,,,,,,,
Shola Shoretire,,,16.0,20.0,3.0,13.0,1.0,7.0,11.0,10.0,,12.0,17.0
Sil Swinkels,,,,,,,,,13.0,1.0,8.0,7.0,19.0
Sonny Perkins,,,13.0,15.0,19.0,2.0,4.0,16.0,14.0,8.0,17.0,6.0,5.0
Stefan Parkes,,,7.0,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0
Tayo Adaramola,,,,,,,,,,,,,
Terry Ablade,,,7.0,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0
Thilo Kehrer,,,1.0,4.0,11.0,20.0,8.0,15.0,6.0,18.0,16.0,5.0,2.0
Thomas Cannon,,,20.0,13.0,5.0,17.0,19.0,1.0,12.0,11.0,2.0,16.0,4.0
Thomas Strakosha,4.0,GK,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0
Tom McGill,,,,,,,,,,,,,
Tommi O'Reilly,,,,,,,,,,,,,
Travis Patterson,,,,,,,,,,,,,
Tristan Crama,,,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0
Victor Kristiansen,,,,,,,,2.0,18.0,14.0,1.0,17.0,6.0
Viljami Sinisalo,,,,,,,17.0,10.0,13.0,1.0,8.0,7.0,19.0
Vitaly Janelt,4.0,MID,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0
Wanya MarÃ§al-Madivadua,,,,,,,,2.0,18.0,14.0,1.0,17.0,6.0
Weston McKennie,,,,,,,,16.0,14.0,8.0,17.0,6.0,5.0
Wilfried Gnonto,,,13.0,15.0,19.0,2.0,4.0,16.0,14.0,8.0,17.0,6.0,5.0
Willian Borges da Silva,,,7.0,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0
Wout Faes,,,15.0,12.0,9.0,16.0,5.0,2.0,18.0,14.0,1.0,17.0,6.0
Wout Weghorst,,,,,,13.0,1.0,7.0,11.0,10.0,,12.0,17.0
Yago de Santiago Alonso,,,,,,,,,,,,,
Yasin Ayari,,,,,,,,3.0,7.0,9.0,,19.0,11.0
Yegor Yarmolyuk,,,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0
Yoane Wissa,4.0,MID,18.0,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0
Aaron Hickey,4.0,DEF,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
Aleksandar MitroviÄ,9.0,FWD,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
Alex Robertson,,,,,,,,,,,,,
Alex Smithies,,,12.0,9.0,16.0,5.0,2.0,18.0,14.0,1.0,17.0,6.0,4.0
Alexander Isak,,,11.0,1.0,9.0,7.0,19.0,3.0,12.0,,13.0,20.0,16.0
Alexandre Moreno Lopera,,,,,11.0,17.0,10.0,13.0,1.0,8.0,7.0,19.0,3.0
Alfie Gilchrist,,,,,,,,,,,,,
Amadou Onana,,,13.0,5.0,17.0,19.0,1.0,12.0,11.0,2.0,16.0,4.0,6.0
Amario Cozier-Duberry,,,5.0,15.0,18.0,14.0,8.0,4.0,2.0,10.0,3.0,9.0,7.0
Andreas Hoelgebaum Pereira,9.0,MID,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
Andrew Moran,,,1.0,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0,
Andrey Nascimento dos Santos,,,,,,12.0,9.0,19.0,17.0,18.0,11.0,10.0,8.0
AndrÃ© Ayew,,,,,,,11.0,9.0,13.0,19.0,8.0,18.0,15.0
Andy Lonergan,,,,,,,,,,,,,
Anthony Knockaert,9.0,MID,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
Antoine Semenyo,,,,,,,5.0,15.0,20.0,13.0,1.0,12.0,2.0
Antonee Robinson,9.0,DEF,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
Antony Matheus dos Santos,,,20.0,3.0,13.0,1.0,7.0,11.0,10.0,,12.0,17.0,
Arnaut Danjuma,,,,,,,13.0,10.0,19.0,6.0,20.0,16.0,17.0
Arthur Henrique Ramos de Oliveira Melo,,,10.0,4.0,5.0,6.0,20.0,8.0,15.0,7.0,14.0,3.0,
Aymeric Laporte,13.0,DEF,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
Bashir Humphreys,,,16.0,13.0,7.0,12.0,9.0,19.0,17.0,18.0,11.0,10.0,8.0
Ben Doak,,,10.0,4.0,5.0,6.0,20.0,8.0,15.0,7.0,14.0,3.0,
Ben Greenwood,,,,,,,5.0,15.0,20.0,13.0,1.0,12.0,2.0
Ben Knight,,,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
Ben Mee,4.0,DEF,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
BenoÃ®t Badiashile,,,,13.0,7.0,12.0,9.0,19.0,17.0,18.0,11.0,10.0,8.0
Bernardo Veiga de Carvalho e Silva,13.0,MID,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
Bernd Leno,9.0,GK,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
Bobby Clark,,,10.0,4.0,5.0,6.0,20.0,8.0,15.0,7.0,14.0,3.0,
Bobby De Cordova-Reid,9.0,MID,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
Boubacar TraorÃ©,,,14.0,2.0,19.0,13.0,12.0,17.0,3.0,9.0,18.0,15.0,11.0
Bryan Mbeumo,4.0,FWD,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
Cameron Peupion,,,,,,,,,,,,,
Cameron Plain,,,7.0,14.0,4.0,16.0,5.0,15.0,20.0,13.0,1.0,12.0,2.0
Carlos Alcaraz,,,,,8.0,2.0,4.0,20.0,6.0,11.0,10.0,14.0,18.0
Carlos Henrique Casimiro,,,20.0,3.0,13.0,1.0,7.0,11.0,10.0,,12.0,17.0,
Carlos VinÃ­cius Alves Morais,,,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
Charlie Goode,4.0,DEF,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
Charlie Robinson,,,,,,,,,,,,1.0,
Cheikhou KouyatÃ©,,,6.0,17.0,10.0,3.0,11.0,9.0,13.0,19.0,8.0,18.0,15.0
Christian NÃ¸rgaard,4.0,MID,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
Christian Saydee,,,7.0,14.0,4.0,16.0,5.0,15.0,20.0,13.0,1.0,12.0,2.0
Claudio Gomes,,,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
Cody Gakpo,,,,4.0,5.0,6.0,20.0,8.0,15.0,7.0,14.0,3.0,
Cole Palmer,13.0,MID,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
Dale Taylor,,,6.0,17.0,10.0,3.0,11.0,9.0,13.0,19.0,8.0,18.0,15.0
Dango Ouattara,,,,,,16.0,5.0,15.0,20.0,13.0,1.0,12.0,2.0
Daniel Adu-Adjei,,,,,4.0,16.0,5.0,15.0,20.0,13.0,1.0,12.0,2.0
Daniel Bentley,,,,,,,12.0,17.0,3.0,9.0,18.0,15.0,11.0
Danilo dos Santos de Oliveira,,,,,,3.0,11.0,9.0,13.0,19.0,8.0,18.0,15.0
David Datro Fofana,,,,13.0,7.0,12.0,9.0,19.0,17.0,18.0,11.0,10.0,8.0
David Ozoh,,,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0
David Raya Martin,4.0,GK,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
Denis Zakaria,,,16.0,13.0,7.0,12.0,9.0,19.0,17.0,18.0,11.0,10.0,8.0
Dexter Lembikisa,,,14.0,2.0,19.0,13.0,12.0,17.0,3.0,9.0,18.0,15.0,11.0
Diego Da Silva Costa,,,14.0,2.0,19.0,13.0,12.0,17.0,3.0,9.0,18.0,15.0,11.0
Diogo Pinheiro Monteiro,,,,,,,,14.0,8.0,17.0,6.0,5.0,20.0
Divin Mubama,,,4.0,11.0,20.0,8.0,15.0,6.0,18.0,16.0,5.0,2.0,
Dominic Ballard,,,,,,,,,,,,,
Dominic Sadi,,,,,4.0,16.0,5.0,15.0,20.0,13.0,1.0,12.0,2.0
Dominic Thompson,4.0,DEF,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
Duje Caleta-Car,,,9.0,16.0,8.0,2.0,4.0,20.0,6.0,11.0,10.0,14.0,18.0
Ed Turns,,,1.0,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0,
Ederson Santana de Moraes,13.0,GK,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
Eldin Jakupovic,,,13.0,5.0,17.0,19.0,1.0,12.0,11.0,2.0,16.0,4.0,6.0
Ellery Balcombe,4.0,GK,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
Ellis Simms,,,,5.0,17.0,19.0,1.0,12.0,11.0,2.0,16.0,4.0,6.0
Emmanuel Dennis,,,6.0,17.0,10.0,3.0,11.0,9.0,13.0,19.0,8.0,18.0,15.0
Enzo FernÃ¡ndez,,,,,,,9.0,19.0,17.0,18.0,11.0,10.0,8.0
Erling Haaland,13.0,FWD,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
Ethan Nwaneri,,,5.0,15.0,18.0,14.0,8.0,4.0,2.0,10.0,3.0,9.0,7.0
Ethan Pinnock,4.0,DEF,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
Ethan Wady,,,,,,,,,,,,,
Euan Pollock,,,,,,16.0,5.0,15.0,20.0,13.0,1.0,12.0,2.0
Evan Ferguson,,,1.0,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0,
Facundo Buonanotte,,,,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0,
Felipe Augusto de Almeida Monteiro,,,,,,,11.0,9.0,13.0,19.0,8.0,18.0,15.0
Filip Marschall,,,18.0,20.0,11.0,17.0,10.0,13.0,1.0,8.0,7.0,19.0,3.0
Fin Stevens,4.0,DEF,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
Frank Onyeka,4.0,MID,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
Garang Kuol,,,,1.0,9.0,7.0,19.0,3.0,12.0,,13.0,20.0,16.0
George Abbott,,,,,,,,,,,,,
George Shelvey,,,,,,,,,,,,18.0,15.0
George Wickens,,,,,,,,,,,4.0,1.0,
Georginio Rutter,,,,,,4.0,16.0,14.0,8.0,17.0,6.0,5.0,20.0
GonÃ§alo Manuel Ganchinho Guedes,,,14.0,2.0,19.0,13.0,12.0,17.0,3.0,9.0,18.0,15.0,11.0
Gustavo Henrique Furtado Scarpa,,,,17.0,10.0,3.0,11.0,9.0,13.0,19.0,8.0,18.0,15.0
Halil DerviÅoÄlu,4.0,FWD,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
Hamed TraorÃ¨,,,,,,,5.0,15.0,20.0,13.0,1.0,12.0,2.0
Harrison Reed,9.0,MID,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
Harry Souttar,,,,,,,2.0,18.0,14.0,1.0,17.0,6.0,4.0
Harry Wilson,9.0,MID,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
Harvey Davies,,,10.0,4.0,5.0,6.0,20.0,8.0,15.0,7.0,14.0,3.0,
Harvey Griffiths,,,14.0,2.0,19.0,13.0,12.0,17.0,3.0,9.0,18.0,15.0,11.0
Harvey Vale,,,16.0,13.0,7.0,12.0,9.0,19.0,17.0,18.0,11.0,10.0,8.0
Idrissa Gueye,,,13.0,5.0,17.0,19.0,1.0,12.0,11.0,2.0,16.0,4.0,6.0
Ilkay GÃ¼ndogan,13.0,MID,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
Illia Zabarnyi,,,,,,,5.0,15.0,20.0,13.0,1.0,12.0,2.0
Imari Samuels,,,,,,,,,,,,,
Isaac Price,,,13.0,5.0,17.0,19.0,1.0,12.0,11.0,2.0,16.0,4.0,6.0
IshÃ© Samuels-Smith,,,,,,,,,,,,,
Ivan Neves Abreu Cavaleiro,9.0,MID,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
Ivan Toney,4.0,FWD,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
Jack Grealish,13.0,MID,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
Jack Hinshelwood,,,1.0,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0,
Jack Wells-Morrison,,,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0
Jakub Kiwior,,,,,,,8.0,4.0,2.0,10.0,3.0,9.0,7.0
James Bree,,,,,,,4.0,20.0,6.0,11.0,10.0,14.0,18.0
James Furlong,,,1.0,8.0,12.0,10.0,3.0,7.0,9.0,,19.0,11.0,
James McAtee,13.0,MID,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
James Wright,,,,,,,,,,,,,
Jay Stansfield,9.0,FWD,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
Jeremiah Chilokoa-Mullen,,,,,,,,14.0,8.0,17.0,6.0,5.0,20.0
Jhon DurÃ¡n,,,,,,,10.0,13.0,1.0,8.0,7.0,19.0,3.0
Jimmy Morgan,,,9.0,16.0,8.0,2.0,4.0,20.0,6.0,11.0,10.0,14.0,18.0
Joe Bryan,9.0,DEF,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
Joe Wormleighton,,,12.0,9.0,16.0,5.0,2.0,18.0,14.0,1.0,17.0,6.0,4.0
Joel Robles,,,15.0,19.0,2.0,4.0,16.0,14.0,8.0,17.0,6.0,5.0,20.0
John Stones,13.0,DEF,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
John-Kymani Gordon,,,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0
Jordan Smith,,,6.0,17.0,10.0,3.0,11.0,9.0,13.0,19.0,8.0,18.0,15.0
Joseph Anang,,,,,,,15.0,6.0,18.0,16.0,5.0,2.0,
Joseph Whitworth,,,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0
Josh Dasilva,4.0,MID,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
Josh Onomah,9.0,MID,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
Josh Wilson-Esbrand,13.0,DEF,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
JoÃ£o Cancelo,13.0,DEF,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
JoÃ£o FÃ©lix Sequeira,,,,13.0,7.0,12.0,9.0,19.0,17.0,18.0,11.0,10.0,8.0
JoÃ£o Palhinha GonÃ§alves,9.0,MID,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
JoÃ£o Victor Gomes da Silva,,,,,,,12.0,17.0,3.0,9.0,18.0,15.0,11.0
Juan Larios LÃ³pez,,,9.0,16.0,8.0,2.0,4.0,20.0,6.0,11.0,10.0,14.0,18.0
JuliÃ¡n Ãlvarez,13.0,FWD,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
Kadan Young,,,18.0,20.0,11.0,17.0,10.0,13.0,1.0,8.0,7.0,19.0,3.0
Kaden Rodney,,,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0
Kaelan Casey,,,,,,,,,18.0,16.0,5.0,2.0,
Kalvin Phillips,13.0,MID,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
Kamaldeen Sulemana,,,,,,,4.0,20.0,6.0,11.0,10.0,14.0,18.0
Kamari Doyle,,,,,,,,,,,,,
Karl Hein,,,5.0,15.0,18.0,14.0,8.0,4.0,2.0,10.0,3.0,9.0,7.0
Kasey McAteer,,,,9.0,16.0,5.0,2.0,18.0,14.0,1.0,17.0,6.0,4.0
Keane Lewis-Potter,4.0,MID,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
Kenny Tete,9.0,DEF,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
Kevin De Bruyne,13.0,MID,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
Kevin Mbabu,9.0,DEF,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
Kevin Schade,,,,,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
Keylor Navas,,,,,,,11.0,9.0,13.0,19.0,8.0,18.0,15.0
Killian Phillips,,,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0
Kobbie Mainoo,,,20.0,3.0,13.0,1.0,7.0,11.0,10.0,,12.0,17.0,
Kofi Balmer,,,3.0,18.0,6.0,15.0,14.0,5.0,4.0,12.0,2.0,13.0,1.0
Kristian Sekularac,,,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
Kristoffer Ajer,4.0,DEF,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
KrisztiÃ¡n Hegyi,,,,,,,15.0,6.0,18.0,16.0,5.0,2.0,
Kyle John,,,13.0,5.0,17.0,19.0,1.0,12.0,11.0,2.0,16.0,4.0,6.0
Kyle Walker,13.0,DEF,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
Lamare Bogarde,,,18.0,20.0,11.0,17.0,10.0,13.0,1.0,8.0,7.0,19.0,3.0
Layvin Kurzawa,,,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
Lewis Hall,,,16.0,13.0,7.0,12.0,9.0,19.0,17.0,18.0,11.0,10.0,8.0
Lewis Miley,,,,,,,,3.0,12.0,,13.0,20.0,16.0
Lewis Payne,,,9.0,16.0,8.0,2.0,4.0,20.0,6.0,11.0,10.0,14.0,18.0
Liam Delap,13.0,FWD,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
Lino Sousa,,,5.0,15.0,18.0,14.0,8.0,4.0,2.0,10.0,3.0,9.0,7.0
Loris Karius,,,11.0,1.0,9.0,7.0,19.0,3.0,12.0,,13.0,20.0,16.0
LoÃ¯c BadÃ©,,,6.0,17.0,10.0,3.0,11.0,9.0,13.0,19.0,8.0,18.0,15.0
Lucas Tolentino Coelho de Lima,,,4.0,11.0,20.0,8.0,15.0,6.0,18.0,16.0,5.0,2.0,
Luke Harris,9.0,MID,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
Luke Mbete-Tabu,13.0,DEF,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
Mads Bech SÃ¸rensen,4.0,DEF,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
Mads Bidstrup,4.0,MID,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
Mads Roerslev Rasmussen,4.0,DEF,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
Manor Solomon,9.0,MID,17.0,10.0,15.0,18.0,6.0,16.0,5.0,20.0,4.0,1.0,
Manuel Akanji,,,8.0,6.0,14.0,20.0,18.0,2.0,16.0,3.0,15.0,7.0,
Marc Jurado Gomez,,,,,,,,,,,,,
Marcel Sabitzer,,,,,,,7.0,11.0,10.0,,12.0,17.0,
Marcos Senesi,,,7.0,14.0,4.0,16.0,5.0,15.0,20.0,13.0,1.0,12.0,2.0
Marcus Bettinelli,,,16.0,13.0,7.0,12.0,9.0,19.0,17.0,18.0,11.0,10.0,8.0
Marcus Forss,4.0,FWD,19.0,12.0,3.0,11.0,17.0,1.0,7.0,,9.0,8.0,10.0
